Customers State,Orders Quantity,revenue,date
Bahia,4,1055.93,2017-08-18
Bahia,8,1272.56,2017-08-19
Bahia,6,1184.03,2017-08-20
Bahia,8,1155.5,2017-08-21
Bahia,7,514.83,2017-08-22
Bahia,3,437.9,2017-08-24
Bahia,5,623.6,2017-08-25
Bahia,4,375.52,2017-08-26
Bahia,7,1408.68,2017-08-27
Bahia,7,514.19,2017-08-28
Bahia,7,5384.69,2017-08-29
Bahia,6,959.74,2017-08-30
Bahia,9,1018.39,2017-08-31
Bahia,7,951.68,2017-09-01
Bahia,5,398.79,2017-09-02
Bahia,3,639.8,2017-09-03
Bahia,3,560.0,2017-09-04
Bahia,5,565.84,2017-09-05
Bahia,9,1602.12,2017-09-06
Bahia,7,1736.64,2017-09-07
Bahia,4,413.87,2017-09-08
Bahia,2,265.0,2017-09-09
Bahia,7,1046.28,2017-09-10
Bahia,8,700.34,2017-09-11
Bahia,7,965.37,2017-09-12
Bahia,11,1695.17,2017-09-13
Bahia,10,2634.2,2017-09-14
Bahia,10,1044.76,2017-09-15
Bahia,6,691.69,2017-09-16
Bahia,2,252.8,2017-09-17
Bahia,6,581.58,2017-09-18
Bahia,7,861.76,2017-09-19
Bahia,5,349.59,2017-09-20
Bahia,7,1197.03,2017-09-21
Bahia,2,115.9,2017-09-22
Bahia,1,50.0,2017-09-23
Bahia,5,680.29,2017-09-24
Bahia,2,221.9,2017-09-25
Bahia,6,564.03,2017-09-26
Bahia,5,822.78,2017-09-27
Bahia,12,1839.87,2017-09-28
Bahia,1,119.9,2017-09-29
Bahia,5,378.32,2017-09-30
Bahia,6,1189.91,2017-10-01
Bahia,4,320.8,2017-10-02
Bahia,6,810.29,2017-10-03
Bahia,9,1159.27,2017-10-04
Bahia,6,1911.49,2017-10-05
Bahia,8,1726.7,2017-10-06
Bahia,3,339.89,2017-10-07
Bahia,5,447.27,2017-10-08
Bahia,13,2653.04,2017-10-09
Bahia,10,1513.18,2017-10-10
Bahia,6,777.69,2017-10-11
Bahia,4,414.9,2017-10-12
Bahia,6,410.44,2017-10-13
Bahia,3,201.19,2017-10-14
Bahia,4,687.98,2017-10-15
Bahia,10,1782.74,2017-10-16
Bahia,4,737.78,2017-10-17
Bahia,6,1391.59,2017-10-18
Bahia,10,847.66,2017-10-19
Bahia,2,513.89,2017-10-20
Bahia,5,506.96,2017-10-22
Bahia,2,176.89,2017-10-23
Bahia,2,334.0,2017-10-24
Bahia,8,740.79,2017-10-25
Bahia,9,1586.77,2017-10-26
Bahia,2,121.8,2017-10-27
Bahia,1,79.5,2017-10-28
Bahia,4,783.8,2017-10-29
Bahia,3,179.7,2017-10-30
Bahia,3,386.29,2017-10-31
Bahia,6,1973.51,2017-11-01
Bahia,4,522.24,2017-11-02
Bahia,6,904.5,2017-11-03
Bahia,2,119.8,2017-11-04
Bahia,2,59.99,2017-11-05
Bahia,7,468.57,2017-11-06
Bahia,4,307.89,2017-11-07
Bahia,3,1000.39,2017-11-08
Bahia,6,544.28,2017-11-09
Bahia,5,594.5,2017-11-10
Bahia,2,231.5,2017-11-11
Bahia,4,266.88,2017-11-12
Bahia,7,756.77,2017-11-13
Bahia,5,1268.67,2017-11-14
Bahia,7,798.19,2017-11-15
Bahia,9,793.16,2017-11-16
Bahia,6,495.87,2017-11-17
Bahia,6,823.69,2017-11-18
Bahia,5,620.51,2017-11-19
Bahia,7,1642.56,2017-11-20
Bahia,13,1477.72,2017-11-21
Bahia,9,932.27,2017-11-22
Bahia,10,985.53,2017-11-23
Bahia,32,2580.22,2017-11-24
Bahia,33,3622.33,2017-11-25
Bahia,7,837.95,2017-11-26
Bahia,12,1466.76,2017-11-27
Bahia,14,1857.06,2017-11-28
Bahia,6,639.49,2017-11-29
Bahia,6,545.09,2017-11-30
Bahia,8,1023.57,2017-12-01
Bahia,12,968.34,2017-12-02
Bahia,5,287.38,2017-12-03
Bahia,11,1607.4,2017-12-04
Bahia,13,2575.04,2017-12-05
Bahia,5,524.85,2017-12-06
Bahia,4,2376.88,2017-12-07
Bahia,7,666.48,2017-12-08
Bahia,2,267.99,2017-12-09
Bahia,7,774.3,2017-12-10
Bahia,5,489.15,2017-12-11
Bahia,4,726.36,2017-12-12
Bahia,4,525.45,2017-12-13
Bahia,12,1001.39,2017-12-14
Bahia,10,3451.34,2017-12-15
Bahia,8,1394.78,2017-12-16
Bahia,7,742.87,2017-12-17
Bahia,6,797.37,2017-12-18
Bahia,8,1192.75,2017-12-19
Bahia,6,742.52,2017-12-20
Bahia,6,476.22,2017-12-21
Bahia,3,406.9,2017-12-22
Bahia,7,723.35,2017-12-23
Bahia,3,326.28,2017-12-24
Bahia,4,637.79,2017-12-25
Bahia,4,682.39,2017-12-26
Bahia,5,561.57,2017-12-27
Bahia,7,1719.98,2017-12-28
Bahia,2,63.99,2017-12-29
Bahia,4,441.92,2017-12-30
Bahia,3,195.99,2017-12-31
Bahia,2,239.55,2018-01-01
Bahia,5,642.75,2018-01-02
Bahia,7,1006.49,2018-01-03
Bahia,11,1083.5,2018-01-04
Bahia,11,1370.84,2018-01-05
Bahia,8,583.3,2018-01-06
Bahia,6,1256.08,2018-01-07
Bahia,6,1102.85,2018-01-08
Bahia,8,1882.8,2018-01-09
Bahia,11,1041.3,2018-01-10
Bahia,9,3422.84,2018-01-11
Bahia,14,3073.77,2018-01-12
Bahia,7,986.69,2018-01-13
Bahia,8,1272.8,2018-01-14
Bahia,12,1367.4,2018-01-15
Bahia,12,1436.58,2018-01-16
Bahia,9,2790.59,2018-01-17
Bahia,9,861.08,2018-01-18
Bahia,10,861.04,2018-01-19
Bahia,2,173.89,2018-01-20
Bahia,6,474.09,2018-01-21
Bahia,5,371.2,2018-01-22
Bahia,7,2003.52,2018-01-23
Bahia,7,2652.68,2018-01-24
Bahia,6,538.63,2018-01-25
Bahia,13,2032.51,2018-01-26
Bahia,4,1036.79,2018-01-27
Bahia,2,177.99,2018-01-28
Bahia,4,359.69,2018-01-29
Bahia,7,410.67,2018-01-30
Bahia,7,552.1,2018-01-31
Bahia,4,1705.78,2018-02-01
Bahia,7,648.23,2018-02-02
Bahia,10,2633.51,2018-02-03
Bahia,7,541.48,2018-02-04
Bahia,5,452.9,2018-02-05
Bahia,5,554.87,2018-02-06
Bahia,6,533.85,2018-02-07
Bahia,8,622.47,2018-02-08
Bahia,7,762.69,2018-02-09
Bahia,9,1228.38,2018-02-10
Bahia,3,3438.8,2018-02-11
Bahia,7,1371.58,2018-02-12
Bahia,10,1428.77,2018-02-13
Bahia,4,420.89,2018-02-14
Bahia,9,1468.53,2018-02-15
Bahia,9,2167.58,2018-02-16
Bahia,6,578.59,2018-02-17
Bahia,4,150.43,2018-02-18
Bahia,9,717.6,2018-02-19
Bahia,8,974.65,2018-02-20
Bahia,9,558.75,2018-02-21
Bahia,8,1184.78,2018-02-22
Bahia,8,1067.67,2018-02-23
Bahia,9,1067.17,2018-02-24
Bahia,12,2058.95,2018-02-25
Bahia,5,451.79,2018-02-26
Bahia,15,1492.41,2018-02-27
Bahia,11,1864.41,2018-02-28
Bahia,8,1144.4,2018-03-01
Bahia,11,3444.54,2018-03-02
Bahia,5,449.4,2018-03-03
Bahia,8,941.74,2018-03-04
Bahia,9,958.28,2018-03-05
Bahia,9,792.65,2018-03-06
Bahia,11,1726.98,2018-03-07
Bahia,8,1929.35,2018-03-08
Bahia,7,884.3,2018-03-09
Bahia,7,773.48,2018-03-10
Bahia,8,1280.19,2018-03-11
Bahia,9,1768.37,2018-03-12
Bahia,7,1196.57,2018-03-13
Bahia,8,831.58,2018-03-14
Bahia,13,2900.57,2018-03-15
Bahia,13,1937.88,2018-03-16
Bahia,7,841.49,2018-03-17
Bahia,6,1273.59,2018-03-18
Bahia,8,1124.09,2018-03-19
Bahia,7,330.13,2018-03-20
Bahia,13,2213.11,2018-03-21
Bahia,9,895.23,2018-03-22
Bahia,8,962.45,2018-03-23
Bahia,5,596.87,2018-03-24
Bahia,2,274.98,2018-03-25
Bahia,8,1003.59,2018-03-26
Bahia,5,395.88,2018-03-27
Bahia,7,818.76,2018-03-28
Bahia,7,991.38,2018-03-29
Bahia,7,831.68,2018-03-30
Bahia,8,1296.67,2018-03-31
Bahia,8,819.97,2018-04-01
Bahia,9,937.17,2018-04-02
Bahia,8,1286.5,2018-04-03
Bahia,8,2545.8,2018-04-04
Bahia,8,1192.79,2018-04-05
Bahia,8,788.79,2018-04-06
Bahia,3,358.9,2018-04-07
Bahia,12,3093.67,2018-04-08
Bahia,10,1478.34,2018-04-09
Bahia,6,375.05,2018-04-10
Bahia,7,506.49,2018-04-11
Bahia,9,1039.66,2018-04-12
Bahia,6,586.49,2018-04-13
Bahia,4,352.77,2018-04-14
Bahia,6,712.19,2018-04-15
Bahia,9,970.71,2018-04-16
Bahia,4,246.88,2018-04-17
Bahia,9,871.49,2018-04-18
Bahia,6,762.2,2018-04-19
Bahia,5,895.27,2018-04-20
Bahia,3,164.6,2018-04-21
Bahia,7,584.85,2018-04-22
Bahia,15,2303.14,2018-04-23
Bahia,8,1071.97,2018-04-24
Bahia,13,1828.85,2018-04-25
Bahia,8,1043.87,2018-04-26
Bahia,7,2269.33,2018-04-27
Bahia,2,200.0,2018-04-28
Bahia,7,863.76,2018-04-29
Bahia,10,1785.84,2018-04-30
Bahia,9,872.67,2018-05-01
Bahia,15,1709.84,2018-05-02
Bahia,16,1784.84,2018-05-03
Bahia,8,753.14,2018-05-04
Bahia,11,1702.74,2018-05-05
Bahia,12,1545.22,2018-05-06
Bahia,16,1692.96,2018-05-07
Bahia,14,1210.79,2018-05-08
Bahia,7,2113.88,2018-05-09
Bahia,10,4467.86,2018-05-10
Bahia,12,1586.18,2018-05-11
Bahia,9,584.53,2018-05-12
Bahia,4,634.78,2018-05-13
Bahia,8,1424.77,2018-05-14
Bahia,8,642.22,2018-05-15
Bahia,7,597.48,2018-05-16
Bahia,4,1241.0,2018-05-17
Bahia,7,411.35,2018-05-18
Bahia,7,623.38,2018-05-19
Bahia,6,632.05,2018-05-20
Bahia,3,758.96,2018-05-21
Bahia,1,150.0,2018-05-22
Bahia,3,1247.8,2018-05-23
Bahia,2,1335.89,2018-05-24
Bahia,3,301.9,2018-05-25
Bahia,3,251.8,2018-05-26
Bahia,4,1148.9,2018-05-27
Bahia,5,1063.88,2018-05-28
Bahia,11,965.9,2018-05-29
Bahia,8,975.49,2018-05-30
Bahia,7,742.24,2018-05-31
Bahia,14,2390.6,2018-06-01
Bahia,5,4054.49,2018-06-02
Bahia,2,518.99,2018-06-03
Bahia,8,670.2,2018-06-04
Bahia,8,910.6,2018-06-05
Bahia,7,1061.02,2018-06-06
Bahia,8,887.77,2018-06-07
Bahia,4,329.88,2018-06-08
Bahia,9,826.68,2018-06-09
Bahia,8,2775.6,2018-06-10
Bahia,12,4467.51,2018-06-11
Bahia,9,1231.86,2018-06-12
Bahia,10,919.97,2018-06-13
Bahia,7,774.39,2018-06-14
Bahia,5,1073.6,2018-06-15
Bahia,4,1235.15,2018-06-16
Bahia,5,497.07,2018-06-17
Bahia,6,1042.88,2018-06-18
Bahia,9,1147.37,2018-06-19
Bahia,7,370.01,2018-06-20
Bahia,7,774.69,2018-06-21
Bahia,3,320.89,2018-06-22
Bahia,2,46.8,2018-06-23
Bahia,3,269.9,2018-06-24
Bahia,5,370.76,2018-06-25
Bahia,8,1696.73,2018-06-26
Bahia,9,1782.89,2018-06-27
Bahia,3,822.39,2018-06-28
Bahia,6,814.49,2018-06-29
Bahia,8,1014.3,2018-06-30
Bahia,5,624.4,2018-07-01
Bahia,3,321.31,2018-07-02
Bahia,10,1715.44,2018-07-03
Bahia,8,1211.47,2018-07-04
Bahia,5,854.79,2018-07-05
Bahia,1,97.98,2018-07-06
Bahia,4,406.34,2018-07-07
Bahia,3,402.64,2018-07-08
Bahia,10,1143.4,2018-07-09
Bahia,7,256.16,2018-07-10
Bahia,4,444.44,2018-07-11
Bahia,9,2403.47,2018-07-12
Bahia,8,889.56,2018-07-13
Bahia,11,2828.76,2018-07-14
Bahia,3,518.8,2018-07-15
Bahia,10,1612.38,2018-07-16
Bahia,4,309.12,2018-07-17
Bahia,13,3537.57,2018-07-18
Bahia,15,3355.71,2018-07-19
Bahia,8,1393.89,2018-07-20
Bahia,6,1142.44,2018-07-21
Bahia,6,499.99,2018-07-22
Bahia,14,1483.64,2018-07-23
Bahia,16,3522.74,2018-07-24
Bahia,5,395.87,2018-07-25
Bahia,17,2548.65,2018-07-26
Bahia,11,3761.21,2018-07-27
Bahia,8,1150.28,2018-07-28
Bahia,7,1718.2,2018-07-29
Bahia,10,895.67,2018-07-30
Bahia,9,1200.49,2018-07-31
Bahia,7,770.6,2018-08-01
Bahia,16,2296.67,2018-08-02
Bahia,8,982.68,2018-08-03
Bahia,10,1112.7,2018-08-04
Bahia,8,580.11,2018-08-05
Bahia,9,632.34,2018-08-06
Bahia,13,1447.52,2018-08-07
Bahia,15,2479.33,2018-08-08
Bahia,3,493.8,2018-08-09
Bahia,7,669.71,2018-08-10
Bahia,8,1329.78,2018-08-11
Bahia,8,1188.53,2018-08-12
Bahia,10,1242.38,2018-08-13
Bahia,6,817.9,2018-08-14
Bahia,4,1310.71,2018-08-15
Bahia,11,1042.74,2018-08-16
Bahia,6,704.68,2018-08-17
Bahia,4,1704.99,2018-08-18
Bahia,1,69.0,2018-08-19
Bahia,5,347.78,2018-08-20
Bahia,5,622.89,2018-08-21
Ceara,1,249.9,2016-10-04
Ceara,1,629.9,2016-10-05
Ceara,1,499.99,2016-10-06
Ceara,1,39.7,2016-10-07
Ceara,2,179.89,2016-10-08
Ceara,1,90.0,2016-10-09
Ceara,1,33.9,2017-01-12
Ceara,1,279.0,2017-01-13
Ceara,1,47.0,2017-01-22
Ceara,1,69.9,2017-01-24
Ceara,2,234.9,2017-01-27
Ceara,1,34.9,2017-01-30
Ceara,2,349.89,2017-01-31
Ceara,1,149.9,2017-02-01
Ceara,1,23.9,2017-02-02
Ceara,1,49.74,2017-02-05
Ceara,2,232.86,2017-02-08
Ceara,1,43.9,2017-02-11
Ceara,2,608.99,2017-02-14
Ceara,1,62.9,2017-02-16
Ceara,1,37.99,2017-02-17
Ceara,1,79.99,2017-02-18
Ceara,1,115.0,2017-02-22
Ceara,1,689.89,2017-02-24
Ceara,1,42.0,2017-03-02
Ceara,1,328.0,2017-03-03
Ceara,3,1764.4,2017-03-04
Ceara,1,84.8,2017-03-05
Ceara,1,69.9,2017-03-06
Ceara,1,389.9,2017-03-07
Ceara,1,689.89,2017-03-08
Ceara,1,179.8,2017-03-09
Ceara,1,139.96,2017-03-10
Ceara,2,54.9,2017-03-11
Ceara,2,729.99,2017-03-13
Ceara,4,313.95,2017-03-14
Ceara,1,520.9,2017-03-17
Ceara,1,7.9,2017-03-23
Ceara,1,229.9,2017-03-25
Ceara,1,99.9,2017-03-26
Ceara,1,138.0,2017-03-28
Ceara,1,15.99,2017-03-29
Ceara,1,169.9,2017-03-31
Ceara,1,129.6,2017-04-02
Ceara,3,968.75,2017-04-04
Ceara,1,15.99,2017-04-05
Ceara,5,781.5,2017-04-06
Ceara,1,179.99,2017-04-07
Ceara,3,524.15,2017-04-08
Ceara,3,224.88,2017-04-10
Ceara,1,29.99,2017-04-11
Ceara,2,121.85,2017-04-13
Ceara,2,128.8,2017-04-15
Ceara,3,242.7,2017-04-16
Ceara,3,175.88,2017-04-17
Ceara,1,37.99,2017-04-18
Ceara,1,15.32,2017-04-19
Ceara,1,278.77,2017-04-21
Ceara,3,236.89,2017-04-22
Ceara,2,509.0,2017-04-24
Ceara,2,418.9,2017-04-27
Ceara,2,70.99,2017-04-28
Ceara,3,667.79,2017-04-29
Ceara,1,164.33,2017-05-01
Ceara,1,129.99,2017-05-02
Ceara,3,348.97,2017-05-04
Ceara,1,20.0,2017-05-05
Ceara,2,135.9,2017-05-06
Ceara,3,720.72,2017-05-07
Ceara,3,1387.69,2017-05-08
Ceara,4,252.79,2017-05-09
Ceara,1,349.0,2017-05-10
Ceara,1,148.75,2017-05-11
Ceara,1,59.99,2017-05-12
Ceara,4,682.63,2017-05-14
Ceara,2,107.99,2017-05-15
Ceara,2,185.88,2017-05-16
Ceara,1,99.9,2017-05-17
Ceara,1,59.99,2017-05-18
Ceara,4,935.31,2017-05-19
Ceara,1,199.8,2017-05-20
Ceara,2,244.0,2017-05-21
Ceara,5,653.58,2017-05-22
Ceara,9,1137.44,2017-05-24
Ceara,4,404.66,2017-05-26
Ceara,1,572.0,2017-05-27
Ceara,1,179.99,2017-05-28
Ceara,1,74.99,2017-05-29
Ceara,2,989.99,2017-05-30
Ceara,1,219.99,2017-05-31
Ceara,3,469.7,2017-06-01
Ceara,2,926.34,2017-06-02
Ceara,1,119.99,2017-06-03
Ceara,3,205.97,2017-06-04
Ceara,2,579.89,2017-06-05
Ceara,2,126.99,2017-06-06
Ceara,1,31.9,2017-06-07
Ceara,1,109.99,2017-06-08
Ceara,1,49.0,2017-06-09
Ceara,1,335.99,2017-06-10
Ceara,2,209.89,2017-06-11
Ceara,4,493.71,2017-06-13
Ceara,2,205.89,2017-06-14
Ceara,2,209.8,2017-06-15
Ceara,1,79.9,2017-06-17
Ceara,2,3189.49,2017-06-18
Ceara,2,74.8,2017-06-20
Ceara,2,754.8,2017-06-22
Ceara,1,357.0,2017-06-23
Ceara,3,92.97,2017-06-25
Ceara,2,201.99,2017-06-26
Ceara,1,34.9,2017-06-27
Ceara,1,205.0,2017-06-28
Ceara,3,994.29,2017-06-30
Ceara,3,359.45,2017-07-02
Ceara,1,680.0,2017-07-03
Ceara,1,55.65,2017-07-04
Ceara,1,349.8,2017-07-05
Ceara,1,49.9,2017-07-06
Ceara,1,69.9,2017-07-07
Ceara,2,212.13,2017-07-08
Ceara,2,212.89,2017-07-09
Ceara,2,406.45,2017-07-10
Ceara,1,35.99,2017-07-11
Ceara,3,809.5,2017-07-12
Ceara,3,245.8,2017-07-13
Ceara,2,489.9,2017-07-14
Ceara,2,219.8,2017-07-15
Ceara,2,109.89,2017-07-18
Ceara,2,108.97,2017-07-19
Ceara,3,139.88,2017-07-20
Ceara,1,99.99,2017-07-21
Ceara,3,344.98,2017-07-22
Ceara,3,608.75,2017-07-23
Ceara,4,289.87,2017-07-24
Ceara,1,324.3,2017-07-25
Ceara,2,156.54,2017-07-26
Ceara,2,1148.0,2017-07-27
Ceara,1,44.9,2017-07-28
Ceara,2,77.3,2017-07-30
Ceara,2,108.99,2017-07-31
Ceara,5,535.97,2017-08-01
Ceara,1,29.99,2017-08-02
Ceara,2,167.0,2017-08-03
Ceara,1,899.99,2017-08-04
Ceara,4,814.78,2017-08-05
Ceara,3,360.79,2017-08-06
Ceara,4,1008.73,2017-08-07
Ceara,1,85.9,2017-08-08
Ceara,3,306.18,2017-08-10
Ceara,2,182.76,2017-08-11
Ceara,1,93.8,2017-08-12
Ceara,2,251.9,2017-08-13
Ceara,3,155.88,2017-08-14
Ceara,5,405.3,2017-08-15
Ceara,3,1252.89,2017-08-16
Ceara,5,337.5,2017-08-17
Ceara,1,176.26,2017-08-18
Ceara,1,49.9,2017-08-19
Ceara,4,707.18,2017-08-20
Ceara,1,29.99,2017-08-21
Ceara,4,529.41,2017-08-23
Ceara,1,26.7,2017-08-24
Ceara,5,720.67,2017-08-25
Ceara,1,72.9,2017-08-26
Ceara,2,461.7,2017-08-28
Ceara,4,453.89,2017-08-29
Ceara,3,174.8,2017-08-30
Ceara,1,349.9,2017-08-31
Ceara,4,1569.19,2017-09-01
Ceara,1,29.9,2017-09-02
Ceara,3,945.9,2017-09-03
Ceara,5,2091.39,2017-09-04
Ceara,3,195.79,2017-09-05
Ceara,2,1515.1,2017-09-06
Ceara,1,149.9,2017-09-07
Ceara,2,407.0,2017-09-08
Ceara,6,726.85,2017-09-09
Ceara,2,959.99,2017-09-10
Ceara,3,1037.9,2017-09-11
Ceara,5,768.86,2017-09-12
Ceara,3,363.8,2017-09-13
Ceara,6,575.38,2017-09-14
Ceara,1,72.9,2017-09-15
Ceara,1,56.99,2017-09-16
Ceara,2,264.9,2017-09-17
Ceara,2,219.8,2017-09-18
Ceara,2,188.9,2017-09-19
Ceara,3,334.88,2017-09-20
Ceara,4,1021.6,2017-09-21
Ceara,1,59.9,2017-09-22
Ceara,1,27.5,2017-09-23
Ceara,1,134.9,2017-09-24
Ceara,1,79.9,2017-09-25
Ceara,2,128.9,2017-09-26
Ceara,4,1145.0,2017-09-27
Ceara,4,1602.9,2017-09-28
Ceara,1,70.9,2017-09-29
Ceara,1,145.0,2017-09-30
Ceara,3,709.88,2017-10-01
Ceara,1,318.0,2017-10-02
Ceara,4,297.8,2017-10-03
Ceara,1,144.94,2017-10-04
Ceara,2,497.0,2017-10-05
Ceara,3,144.73,2017-10-07
Ceara,2,296.0,2017-10-08
Ceara,2,1019.99,2017-10-09
Ceara,3,983.9,2017-10-10
Ceara,1,289.0,2017-10-11
Ceara,3,607.89,2017-10-12
Ceara,2,209.58,2017-10-13
Ceara,1,279.99,2017-10-14
Ceara,1,74.99,2017-10-15
Ceara,6,658.88,2017-10-16
Ceara,2,718.0,2017-10-17
Ceara,1,139.0,2017-10-18
Ceara,3,216.88,2017-10-20
Ceara,2,899.0,2017-10-21
Ceara,3,274.79,2017-10-22
Ceara,1,129.9,2017-10-23
Ceara,2,241.46,2017-10-24
Ceara,4,258.88,2017-10-25
Ceara,3,552.76,2017-10-26
Ceara,3,413.89,2017-10-27
Ceara,2,1486.0,2017-10-29
Ceara,2,324.0,2017-10-30
Ceara,2,211.98,2017-10-31
Ceara,1,117.3,2017-11-01
Ceara,2,1235.8,2017-11-02
Ceara,1,246.62,2017-11-03
Ceara,3,1591.89,2017-11-04
Ceara,5,726.63,2017-11-05
Ceara,3,816.9,2017-11-06
Ceara,3,483.89,2017-11-07
Ceara,3,121.88,2017-11-08
Ceara,4,338.78,2017-11-09
Ceara,3,166.8,2017-11-10
Ceara,3,1344.44,2017-11-11
Ceara,3,607.79,2017-11-12
Ceara,2,227.98,2017-11-13
Ceara,5,2263.45,2017-11-14
Ceara,3,416.9,2017-11-15
Ceara,1,120.0,2017-11-16
Ceara,5,666.2,2017-11-17
Ceara,1,44.9,2017-11-18
Ceara,2,316.99,2017-11-19
Ceara,2,189.98,2017-11-20
Ceara,3,312.7,2017-11-22
Ceara,6,600.97,2017-11-23
Ceara,20,2967.87,2017-11-24
Ceara,7,608.78,2017-11-25
Ceara,7,625.22,2017-11-26
Ceara,4,781.9,2017-11-27
Ceara,1,84.99,2017-11-28
Ceara,3,506.99,2017-11-29
Ceara,2,120.9,2017-11-30
Ceara,3,558.9,2017-12-01
Ceara,3,241.02,2017-12-02
Ceara,4,393.28,2017-12-03
Ceara,2,153.5,2017-12-04
Ceara,2,206.78,2017-12-05
Ceara,5,1061.88,2017-12-06
Ceara,4,609.9,2017-12-07
Ceara,2,327.89,2017-12-08
Ceara,1,13.3,2017-12-09
Ceara,3,1043.89,2017-12-10
Ceara,4,446.9,2017-12-11
Ceara,1,59.99,2017-12-12
Ceara,3,274.79,2017-12-13
Ceara,2,381.9,2017-12-14
Ceara,3,346.88,2017-12-15
Ceara,3,206.88,2017-12-16
Ceara,2,349.99,2017-12-17
Ceara,2,354.8,2017-12-18
Ceara,5,1017.79,2017-12-19
Ceara,3,251.69,2017-12-20
Ceara,2,435.37,2017-12-21
Ceara,1,45.9,2017-12-22
Ceara,1,248.99,2017-12-23
Ceara,1,84.99,2017-12-24
Ceara,3,182.1,2017-12-25
Ceara,4,258.68,2017-12-26
Ceara,7,1029.49,2017-12-27
Ceara,2,189.89,2017-12-28
Ceara,1,69.99,2017-12-29
Ceara,1,19.0,2017-12-30
Ceara,1,249.99,2017-12-31
Ceara,1,29.99,2018-01-01
Ceara,5,281.22,2018-01-02
Ceara,3,318.99,2018-01-03
Ceara,4,469.7,2018-01-04
Ceara,2,179.89,2018-01-05
Ceara,3,366.49,2018-01-06
Ceara,1,52.99,2018-01-07
Ceara,6,1058.94,2018-01-08
Ceara,3,269.96,2018-01-09
Ceara,6,1591.89,2018-01-10
Ceara,5,386.4,2018-01-11
Ceara,3,848.7,2018-01-12
Ceara,3,487.98,2018-01-13
Ceara,1,319.0,2018-01-14
Ceara,2,1193.99,2018-01-15
Ceara,1,34.3,2018-01-16
Ceara,7,1415.78,2018-01-17
Ceara,1,33.0,2018-01-18
Ceara,5,1134.1,2018-01-19
Ceara,1,53.0,2018-01-20
Ceara,3,270.9,2018-01-21
Ceara,7,795.48,2018-01-23
Ceara,4,729.89,2018-01-24
Ceara,5,310.09,2018-01-25
Ceara,2,241.48,2018-01-28
Ceara,4,838.8,2018-01-29
Ceara,2,115.88,2018-01-31
Ceara,1,45.9,2018-02-01
Ceara,3,973.7,2018-02-02
Ceara,3,467.34,2018-02-03
Ceara,2,43.65,2018-02-04
Ceara,7,780.78,2018-02-05
Ceara,2,438.9,2018-02-06
Ceara,5,548.07,2018-02-07
Ceara,3,348.9,2018-02-08
Ceara,4,354.75,2018-02-09
Ceara,3,679.69,2018-02-11
Ceara,1,39.8,2018-02-13
Ceara,1,86.9,2018-02-14
Ceara,5,660.34,2018-02-15
Ceara,5,652.66,2018-02-16
Ceara,1,57.9,2018-02-17
Ceara,3,337.86,2018-02-18
Ceara,6,480.8,2018-02-19
Ceara,4,408.78,2018-02-20
Ceara,3,246.89,2018-02-21
Ceara,4,455.88,2018-02-22
Ceara,4,491.88,2018-02-23
Ceara,3,547.9,2018-02-24
Ceara,3,85.14,2018-02-25
Ceara,7,1415.75,2018-02-26
Ceara,4,448.39,2018-02-27
Ceara,1,16.97,2018-02-28
Ceara,3,129.87,2018-03-01
Ceara,5,751.87,2018-03-03
Ceara,4,332.77,2018-03-04
Ceara,5,594.89,2018-03-05
Ceara,3,440.8,2018-03-06
Ceara,8,1792.86,2018-03-07
Ceara,4,642.89,2018-03-08
Ceara,1,293.88,2018-03-09
Ceara,3,732.98,2018-03-10
Ceara,1,49.95,2018-03-11
Ceara,1,429.9,2018-03-12
Ceara,1,325.0,2018-03-13
Ceara,4,1086.26,2018-03-14
Ceara,4,765.79,2018-03-15
Ceara,1,182.0,2018-03-16
Ceara,4,570.4,2018-03-17
Ceara,3,787.6,2018-03-18
Ceara,11,2579.19,2018-03-19
Ceara,5,855.89,2018-03-20
Ceara,2,150.9,2018-03-21
Ceara,1,122.99,2018-03-22
Ceara,2,1014.99,2018-03-23
Ceara,1,39.6,2018-03-24
Ceara,4,644.69,2018-03-25
Ceara,5,1442.6,2018-03-26
Ceara,4,248.86,2018-03-27
Ceara,1,89.9,2018-03-28
Ceara,2,221.76,2018-03-29
Ceara,3,348.88,2018-03-30
Ceara,2,715.3,2018-03-31
Ceara,4,556.64,2018-04-01
Ceara,4,547.45,2018-04-02
Ceara,2,579.99,2018-04-03
Ceara,4,653.79,2018-04-04
Ceara,7,695.44,2018-04-05
Ceara,1,32.99,2018-04-06
Ceara,5,477.48,2018-04-07
Ceara,3,145.99,2018-04-08
Ceara,9,3475.71,2018-04-09
Ceara,2,189.89,2018-04-10
Ceara,2,610.31,2018-04-11
Ceara,2,143.3,2018-04-12
Ceara,2,71.0,2018-04-13
Ceara,1,329.0,2018-04-14
Ceara,1,53.9,2018-04-15
Ceara,2,97.0,2018-04-16
Ceara,5,436.18,2018-04-17
Ceara,3,1309.69,2018-04-18
Ceara,7,1989.76,2018-04-19
Ceara,4,543.87,2018-04-20
Ceara,4,587.28,2018-04-21
Ceara,3,613.7,2018-04-22
Ceara,2,758.89,2018-04-23
Ceara,3,678.8,2018-04-24
Ceara,5,668.84,2018-04-25
Ceara,3,179.89,2018-04-26
Ceara,2,174.8,2018-04-27
Ceara,3,176.77,2018-04-28
Ceara,1,49.99,2018-04-29
