product_category_en,Revenue,Order Date
cool_stuff,164.89,2017-01-24
furniture_decor,59.9,2017-01-24
housewares,69.9,2017-01-24
toys,299.99,2017-01-24
bed_bath_table,69.9,2017-01-24
garden_tools,48.0,2017-01-24
auto,47.5,2017-01-24
furniture_decor,45.89,2017-01-24
fashio_female_clothing,22.4,2017-01-24
baby,149.99,2017-01-24
auto,238.9,2017-01-24
auto,176.9,2017-01-24
auto,176.9,2017-01-24
computers_accessories,99.0,2017-01-24
consoles_games,139.99,2017-01-24
housewares,149.9,2017-01-24
health_beauty,370.0,2017-01-24
sports_leisure,320.0,2017-01-24
sports_leisure,65.9,2017-01-24
garden_tools,25.0,2017-01-24
health_beauty,16.9,2017-01-24
health_beauty,23.9,2017-01-24
furniture_decor,63.99,2017-01-24
toys,139.99,2017-01-24
garden_tools,129.99,2017-01-24
fashion_bags_accessories,79.9,2017-01-24
toys,66.99,2017-01-24
health_beauty,249.0,2017-01-24
furniture_decor,119.9,2017-01-25
health_beauty,23.9,2017-01-25
health_beauty,23.9,2017-01-25
cool_stuff,399.0,2017-01-25
bed_bath_table,99.9,2017-01-25
,99.0,2017-01-25
health_beauty,192.0,2017-01-25
fashion_bags_accessories,49.9,2017-01-25
sports_leisure,25.0,2017-01-25
health_beauty,192.0,2017-01-25
auto,174.4,2017-01-25
telephony,22.99,2017-01-25
computers_accessories,30.0,2017-01-25
cool_stuff,399.0,2017-01-25
toys,34.9,2017-01-25
cool_stuff,399.0,2017-01-25
toys,128.9,2017-01-25
health_beauty,23.9,2017-01-25
fashio_female_clothing,54.9,2017-01-25
sports_leisure,72.9,2017-01-25
garden_tools,129.99,2017-01-25
cool_stuff,119.99,2017-01-25
garden_tools,119.9,2017-01-25
housewares,63.9,2017-01-25
toys,99.99,2017-01-25
home_comfort_2,59.9,2017-01-25
health_beauty,30.97,2017-01-25
fixed_telephony,12.97,2017-01-25
perfumery,23.9,2017-01-25
furniture_decor,45.89,2017-01-25
health_beauty,32.3,2017-01-25
health_beauty,30.97,2017-01-25
toys,349.99,2017-01-25
perfumery,349.9,2017-01-25
bed_bath_table,79.9,2017-01-25
furniture_decor,91.71,2017-01-25
furniture_decor,349.99,2017-01-25
consoles_games,223.9,2017-01-25
health_beauty,23.9,2017-01-25
,279.9,2017-01-25
small_appliances,839.0,2017-01-25
telephony,19.9,2017-01-25
computers_accessories,16.9,2017-01-25
cool_stuff,59.9,2017-01-25
housewares,16.5,2017-01-25
sports_leisure,28.0,2017-01-25
furniture_decor,66.9,2017-01-25
perfumery,259.9,2017-01-25
perfumery,259.9,2017-01-25
auto,139.99,2017-01-25
fashion_bags_accessories,139.0,2017-01-25
cool_stuff,449.0,2017-01-25
garden_tools,61.9,2017-01-25
sports_leisure,21.0,2017-01-25
sports_leisure,35.0,2017-01-25
furniture_decor,28.9,2017-01-25
auto,143.8,2017-01-25
sports_leisure,21.0,2017-01-25
sports_leisure,28.0,2017-01-25
health_beauty,30.97,2017-01-25
health_beauty,30.97,2017-01-25
telephony,659.99,2017-01-25
fashion_bags_accessories,49.9,2017-01-25
perfumery,259.9,2017-01-25
furniture_decor,28.9,2017-01-25
health_beauty,30.97,2017-01-25
sports_leisure,35.0,2017-01-25
computers_accessories,20.9,2017-01-25
sports_leisure,109.99,2017-01-25
housewares,27.9,2017-01-26
sports_leisure,113.0,2017-01-26
sports_leisure,859.0,2017-01-26
sports_leisure,65.0,2017-01-26
furniture_decor,60.0,2017-01-26
perfumery,349.9,2017-01-26
toys,36.75,2017-01-26
furniture_decor,41.9,2017-01-26
sports_leisure,65.0,2017-01-26
sports_leisure,66.9,2017-01-26
garden_tools,186.0,2017-01-26
furniture_decor,24.0,2017-01-26
auto,27.99,2017-01-26
sports_leisure,69.9,2017-01-26
cool_stuff,177.0,2017-01-26
cool_stuff,177.0,2017-01-26
health_beauty,69.99,2017-01-26
garden_tools,126.99,2017-01-26
sports_leisure,128.9,2017-01-26
stationery,74.9,2017-01-26
health_beauty,30.97,2017-01-26
health_beauty,30.97,2017-01-26
perfumery,99.9,2017-01-26
fashion_bags_accessories,14.9,2017-01-26
toys,34.9,2017-01-26
sports_leisure,859.0,2017-01-26
baby,127.9,2017-01-26
perfumery,99.9,2017-01-26
cool_stuff,81.8,2017-01-26
garden_tools,14.0,2017-01-26
perfumery,99.9,2017-01-26
sports_leisure,63.92,2017-01-26
cool_stuff,130.0,2017-01-26
perfumery,309.9,2017-01-26
bed_bath_table,59.5,2017-01-26
furniture_decor,99.0,2017-01-26
furniture_decor,99.0,2017-01-26
bed_bath_table,59.5,2017-01-26
garden_tools,89.99,2017-01-26
auto,139.99,2017-01-26
cool_stuff,139.9,2017-01-26
fashion_bags_accessories,28.0,2017-01-26
consoles_games,223.9,2017-01-26
computers_accessories,48.9,2017-01-26
bed_bath_table,139.9,2017-01-26
consoles_games,223.9,2017-01-26
security_and_services,183.29,2017-01-26
housewares,83.2,2017-01-26
furniture_decor,176.99,2017-01-26
baby,35.0,2017-01-26
fixed_telephony,10.99,2017-01-26
health_beauty,39.99,2017-01-26
sports_leisure,369.0,2017-01-26
telephony,13.0,2017-01-26
telephony,13.0,2017-01-26
furniture_decor,18.0,2017-01-26
telephony,13.0,2017-01-26
luggage_accessories,54.9,2017-01-26
cool_stuff,119.99,2017-01-26
sports_leisure,209.99,2017-01-26
consoles_games,689.89,2017-01-26
,3.9,2017-01-26
home_appliances_2,439.0,2017-01-26
health_beauty,98.9,2017-01-26
kitchen_dining_laundry_garden_furniture,110.0,2017-01-26
sports_leisure,23.9,2017-01-26
luggage_accessories,87.9,2017-01-26
baby,35.0,2017-01-26
fixed_telephony,137.99,2017-01-26
baby,35.0,2017-01-26
home_comfort_2,12.9,2017-01-26
fashion_bags_accessories,24.9,2017-01-26
watches_gifts,1299.0,2017-01-26
perfumery,239.9,2017-01-26
furniture_decor,229.9,2017-01-26
health_beauty,23.9,2017-01-26
bed_bath_table,33.5,2017-01-26
furniture_decor,44.9,2017-01-26
housewares,83.2,2017-01-26
fashion_bags_accessories,14.9,2017-01-26
baby,13.8,2017-01-26
baby,13.8,2017-01-26
perfumery,379.9,2017-01-26
auto,49.7,2017-01-26
garden_tools,129.99,2017-01-26
sports_leisure,44.6,2017-01-26
health_beauty,23.9,2017-01-26
health_beauty,49.9,2017-01-26
housewares,179.85,2017-01-26
furniture_decor,44.9,2017-01-26
health_beauty,89.57,2017-01-26
sports_leisure,29.99,2017-01-26
furniture_decor,49.99,2017-01-26
furniture_decor,59.9,2017-01-26
furniture_decor,105.9,2017-01-26
stationery,294.9,2017-01-26
baby,40.0,2017-01-26
furniture_decor,239.9,2017-01-26
health_beauty,199.9,2017-01-26
fixed_telephony,10.99,2017-01-26
health_beauty,23.9,2017-01-27
furniture_decor,29.9,2017-01-27
computers_accessories,18.9,2017-01-27
office_furniture,199.98,2017-01-27
fashion_bags_accessories,24.9,2017-01-27
furniture_decor,79.9,2017-01-27
toys,129.9,2017-01-27
toys,66.99,2017-01-27
air_conditioning,174.9,2017-01-27
cool_stuff,29.99,2017-01-27
food,15.32,2017-01-27
furniture_decor,79.9,2017-01-27
health_beauty,89.57,2017-01-27
baby,349.99,2017-01-27
bed_bath_table,119.99,2017-01-27
sports_leisure,59.99,2017-01-27
furniture_decor,38.5,2017-01-27
sports_leisure,99.0,2017-01-27
telephony,49.0,2017-01-27
computers_accessories,1999.0,2017-01-27
health_beauty,370.0,2017-01-27
pet_shop,109.99,2017-01-27
garden_tools,155.0,2017-01-27
sports_leisure,99.0,2017-01-27
computers_accessories,18.0,2017-01-27
sports_leisure,99.0,2017-01-27
furniture_decor,59.9,2017-01-27
,99.0,2017-01-27
computers_accessories,18.9,2017-01-27
,449.99,2017-01-27
health_beauty,30.97,2017-01-27
furniture_living_room,199.99,2017-01-27
cool_stuff,38.99,2017-01-27
consoles_games,39.9,2017-01-27
furniture_decor,153.75,2017-01-27
perfumery,23.9,2017-01-27
perfumery,23.9,2017-01-27
office_furniture,119.99,2017-01-27
health_beauty,89.9,2017-01-27
computers_accessories,29.99,2017-01-27
,26.9,2017-01-27
cool_stuff,38.99,2017-01-27
computers_accessories,29.99,2017-01-27
furniture_living_room,103.99,2017-01-27
toys,129.99,2017-01-27
pet_shop,69.5,2017-01-27
perfumery,59.9,2017-01-27
furniture_living_room,103.99,2017-01-27
bed_bath_table,34.9,2017-01-27
computers_accessories,29.99,2017-01-27
garden_tools,29.99,2017-01-27
baby,219.99,2017-01-27
cool_stuff,38.99,2017-01-27
,26.9,2017-01-27
consoles_games,223.9,2017-01-27
pet_shop,69.5,2017-01-27
pet_shop,69.5,2017-01-27
books_general_interest,124.99,2017-01-27
computers_accessories,49.99,2017-01-27
consoles_games,223.9,2017-01-27
baby,669.0,2017-01-27
furniture_decor,259.0,2017-01-27
watches_gifts,1299.0,2017-01-27
cool_stuff,38.99,2017-01-27
toys,129.99,2017-01-27
perfumery,99.9,2017-01-27
sports_leisure,11.2,2017-01-27
stationery,299.9,2017-01-27
office_furniture,119.99,2017-01-27
furniture_decor,259.0,2017-01-27
furniture_decor,79.9,2017-01-27
baby,45.0,2017-01-27
fixed_telephony,6.99,2017-01-27
cool_stuff,129.99,2017-01-27
computers_accessories,29.99,2017-01-27
musical_instruments,339.74,2017-01-27
furniture_decor,349.99,2017-01-28
electronics,59.9,2017-01-28
furniture_decor,99.99,2017-01-28
cool_stuff,869.0,2017-01-28
bed_bath_table,69.9,2017-01-28
sports_leisure,65.0,2017-01-28
telephony,9.99,2017-01-28
toys,42.99,2017-01-28
sports_leisure,35.5,2017-01-28
toys,68.99,2017-01-28
air_conditioning,189.0,2017-01-28
health_beauty,589.9,2017-01-28
sports_leisure,113.0,2017-01-28
cool_stuff,164.89,2017-01-28
baby,669.0,2017-01-28
housewares,30.0,2017-01-28
health_beauty,89.9,2017-01-28
housewares,30.0,2017-01-28
auto,229.9,2017-01-28
garden_tools,155.0,2017-01-28
telephony,18.99,2017-01-28
baby,35.0,2017-01-28
garden_tools,22.79,2017-01-28
perfumery,489.9,2017-01-28
office_furniture,119.6,2017-01-28
,84.8,2017-01-28
telephony,131.99,2017-01-28
home_appliances_2,209.9,2017-01-28
auto,117.3,2017-01-28
bed_bath_table,48.9,2017-01-28
health_beauty,124.0,2017-01-29
furniture_decor,59.0,2017-01-29
health_beauty,23.9,2017-01-29
bed_bath_table,129.99,2017-01-29
pet_shop,168.0,2017-01-29
housewares,87.74,2017-01-29
computers_accessories,26.9,2017-01-29
furniture_decor,59.0,2017-01-29
furniture_decor,59.0,2017-01-29
home_appliances_2,209.9,2017-01-29
fashion_bags_accessories,79.9,2017-01-29
fashion_bags_accessories,64.9,2017-01-29
health_beauty,34.9,2017-01-29
furniture_decor,69.9,2017-01-29
fashion_bags_accessories,59.9,2017-01-29
luggage_accessories,239.9,2017-01-29
furniture_decor,59.0,2017-01-29
furniture_decor,59.0,2017-01-29
perfumery,23.9,2017-01-29
perfumery,309.9,2017-01-29
watches_gifts,222.4,2017-01-29
housewares,24.99,2017-01-29
toys,129.99,2017-01-29
housewares,24.99,2017-01-29
housewares,64.9,2017-01-29
perfumery,59.9,2017-01-29
toys,129.99,2017-01-29
sports_leisure,69.9,2017-01-29
baby,1934.0,2017-01-29
,90.0,2017-01-29
sports_leisure,113.0,2017-01-29
housewares,24.99,2017-01-29
perfumery,369.9,2017-01-29
perfumery,23.9,2017-01-29
perfumery,23.9,2017-01-29
perfumery,23.9,2017-01-29
perfumery,23.9,2017-01-29
food,27.5,2017-01-29
garden_tools,110.0,2017-01-29
consoles_games,309.9,2017-01-29
furniture_living_room,209.99,2017-01-29
sports_leisure,102.5,2017-01-29
housewares,24.99,2017-01-29
sports_leisure,99.9,2017-01-29
bed_bath_table,69.9,2017-01-29
bed_bath_table,69.9,2017-01-29
furniture_decor,129.9,2017-01-29
garden_tools,51.0,2017-01-30
housewares,83.2,2017-01-30
furniture_decor,189.9,2017-01-30
bed_bath_table,119.9,2017-01-30
auto,147.9,2017-01-30
housewares,83.2,2017-01-30
auto,238.9,2017-01-30
baby,119.9,2017-01-30
bed_bath_table,69.9,2017-01-30
auto,92.1,2017-01-30
health_beauty,170.0,2017-01-30
telephony,19.9,2017-01-30
bed_bath_table,79.99,2017-01-30
sports_leisure,113.0,2017-01-30
toys,104.99,2017-01-30
telephony,18.99,2017-01-30
telephony,18.99,2017-01-30
furniture_decor,83.9,2017-01-30
telephony,34.9,2017-01-30
bed_bath_table,109.9,2017-01-30
computers,2199.99,2017-01-30
furniture_living_room,103.99,2017-01-30
garden_tools,39.9,2017-01-30
garden_tools,39.9,2017-01-30
perfumery,99.9,2017-01-30
toys,279.99,2017-01-30
furniture_decor,139.9,2017-01-30
market_place,25.0,2017-01-30
furniture_decor,139.9,2017-01-30
furniture_decor,139.9,2017-01-30
furniture_decor,139.9,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
baby,219.99,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
health_beauty,699.0,2017-01-30
garden_tools,51.0,2017-01-30
garden_tools,51.0,2017-01-30
perfumery,349.9,2017-01-30
sports_leisure,59.99,2017-01-30
health_beauty,69.99,2017-01-30
health_beauty,23.89,2017-01-30
sports_leisure,159.99,2017-01-30
auto,117.3,2017-01-30
bed_bath_table,189.99,2017-01-30
construction_tools_construction,310.0,2017-01-30
bed_bath_table,46.22,2017-01-30
cool_stuff,119.99,2017-01-30
baby,35.0,2017-01-30
computers_accessories,20.9,2017-01-30
health_beauty,23.9,2017-01-30
fashion_underwear_beach,51.0,2017-01-30
computers_accessories,195.9,2017-01-30
cool_stuff,199.0,2017-01-30
small_appliances,199.0,2017-01-30
furniture_living_room,103.99,2017-01-30
computers_accessories,195.9,2017-01-30
computers_accessories,195.9,2017-01-30
home_appliances_2,559.0,2017-01-30
baby,179.99,2017-01-30
furniture_living_room,103.99,2017-01-30
health_beauty,59.9,2017-01-30
telephony,18.99,2017-01-30
health_beauty,59.9,2017-01-30
health_beauty,129.9,2017-01-30
bed_bath_table,89.99,2017-01-30
small_appliances,109.9,2017-01-31
baby,349.99,2017-01-31
auto,49.99,2017-01-31
baby,10.0,2017-01-31
health_beauty,98.9,2017-01-31
furniture_living_room,103.99,2017-01-31
sports_leisure,359.9,2017-01-31
health_beauty,129.9,2017-01-31
sports_leisure,99.0,2017-01-31
consoles_games,214.9,2017-01-31
health_beauty,192.0,2017-01-31
furniture_decor,59.99,2017-01-31
furniture_decor,59.99,2017-01-31
furniture_decor,59.99,2017-01-31
office_furniture,119.6,2017-01-31
office_furniture,119.6,2017-01-31
furniture_decor,59.99,2017-01-31
furniture_decor,59.99,2017-01-31
office_furniture,119.6,2017-01-31
baby,10.0,2017-01-31
watches_gifts,2999.0,2017-01-31
furniture_decor,169.9,2017-01-31
furniture_decor,130.83,2017-01-31
fixed_telephony,10.99,2017-01-31
baby,65.0,2017-01-31
baby,10.0,2017-01-31
consoles_games,14.9,2017-01-31
luggage_accessories,54.9,2017-01-31
cool_stuff,76.05,2017-01-31
cool_stuff,76.05,2017-01-31
furniture_decor,45.9,2017-01-31
dvds_blu_ray,14.9,2017-01-31
home_appliances_2,209.9,2017-01-31
watches_gifts,442.95,2017-01-31
home_appliances_2,15.99,2017-01-31
home_appliances_2,15.99,2017-01-31
computers_accessories,51.9,2017-01-31
toys,66.99,2017-01-31
telephony,131.99,2017-01-31
telephony,131.99,2017-01-31
garden_tools,255.9,2017-01-31
cool_stuff,219.99,2017-01-31
agro_industry_and_commerce,21.99,2017-01-31
furniture_living_room,103.99,2017-01-31
furniture_living_room,103.99,2017-01-31
office_furniture,143.0,2017-01-31
office_furniture,143.0,2017-01-31
perfumery,59.9,2017-01-31
books_general_interest,109.9,2017-01-31
bed_bath_table,59.9,2017-01-31
sports_leisure,74.99,2017-01-31
bed_bath_table,109.99,2017-01-31
,11.63,2017-01-31
furniture_decor,89.9,2017-01-31
sports_leisure,32.89,2017-01-31
market_place,25.0,2017-01-31
health_beauty,49.9,2017-01-31
sports_leisure,48.8,2017-01-31
bed_bath_table,69.9,2017-01-31
sports_leisure,48.8,2017-01-31
furniture_decor,22.9,2017-01-31
fashion_bags_accessories,49.9,2017-01-31
dvds_blu_ray,14.9,2017-01-31
luggage_accessories,54.9,2017-01-31
health_beauty,349.9,2017-01-31
health_beauty,36.85,2017-01-31
sports_leisure,65.0,2017-01-31
,11.63,2017-01-31
furniture_decor,29.99,2017-01-31
bed_bath_table,69.9,2017-01-31
auto,49.99,2017-01-31
telephony,34.99,2017-01-31
perfumery,59.9,2017-01-31
office_furniture,239.99,2017-01-31
housewares,44.5,2017-01-31
bed_bath_table,69.9,2017-01-31
health_beauty,349.9,2017-01-31
health_beauty,64.99,2017-01-31
furniture_decor,41.9,2017-01-31
furniture_decor,41.9,2017-01-31
furniture_decor,62.9,2017-01-31
consoles_games,223.9,2017-01-31
bed_bath_table,69.9,2017-01-31
furniture_decor,49.0,2017-01-31
perfumery,99.9,2017-01-31
computers_accessories,195.0,2017-02-01
perfumery,23.9,2017-02-01
auto,379.0,2017-02-01
cool_stuff,64.9,2017-02-01
cool_stuff,64.9,2017-02-01
computers_accessories,269.0,2017-02-01
cool_stuff,1049.0,2017-02-01
toys,104.99,2017-02-01
health_beauty,26.9,2017-02-01
sports_leisure,35.0,2017-02-01
fashion_bags_accessories,49.9,2017-02-01
furniture_decor,45.9,2017-02-01
pet_shop,87.9,2017-02-01
health_beauty,199.99,2017-02-01
watches_gifts,129.0,2017-02-01
office_furniture,79.99,2017-02-01
food,149.9,2017-02-01
market_place,24.0,2017-02-01
toys,36.9,2017-02-01
office_furniture,129.99,2017-02-01
furniture_decor,176.99,2017-02-01
perfumery,99.9,2017-02-01
furniture_decor,179.9,2017-02-01
watches_gifts,169.0,2017-02-01
health_beauty,9.5,2017-02-01
bed_bath_table,69.9,2017-02-01
cool_stuff,214.0,2017-02-01
computers_accessories,26.9,2017-02-01
garden_tools,48.0,2017-02-01
furniture_decor,159.0,2017-02-01
sports_leisure,109.99,2017-02-01
furniture_decor,159.0,2017-02-01
computers_accessories,195.0,2017-02-01
garden_tools,48.0,2017-02-01
books_general_interest,49.9,2017-02-01
,163.0,2017-02-01
computers_accessories,26.9,2017-02-01
computers_accessories,20.9,2017-02-01
market_place,62.9,2017-02-01
,110.0,2017-02-01
sports_leisure,355.0,2017-02-01
furniture_decor,148.0,2017-02-01
sports_leisure,29.9,2017-02-01
telephony,32.99,2017-02-01
office_furniture,94.99,2017-02-01
health_beauty,239.8,2017-02-01
baby,35.0,2017-02-01
bed_bath_table,79.9,2017-02-01
auto,32.0,2017-02-01
bed_bath_table,26.0,2017-02-01
baby,35.0,2017-02-01
fashion_bags_accessories,28.0,2017-02-01
toys,84.99,2017-02-01
health_beauty,260.0,2017-02-01
luggage_accessories,129.9,2017-02-01
telephony,119.99,2017-02-01
computers_accessories,29.9,2017-02-01
health_beauty,514.99,2017-02-01
office_furniture,79.99,2017-02-01
health_beauty,69.99,2017-02-01
perfumery,48.9,2017-02-01
bed_bath_table,29.9,2017-02-01
fixed_telephony,10.99,2017-02-01
small_appliances,159.99,2017-02-01
telephony,22.99,2017-02-01
furniture_decor,6.57,2017-02-01
health_beauty,108.0,2017-02-01
pet_shop,74.5,2017-02-01
garden_tools,39.9,2017-02-01
computers_accessories,46.94,2017-02-01
telephony,12.97,2017-02-02
office_furniture,119.97,2017-02-02
cool_stuff,399.0,2017-02-02
furniture_decor,119.99,2017-02-02
health_beauty,23.9,2017-02-02
auto,59.9,2017-02-02
toys,120.0,2017-02-02
furniture_living_room,103.99,2017-02-02
sports_leisure,255.0,2017-02-02
luggage_accessories,54.9,2017-02-02
furniture_living_room,103.99,2017-02-02
sports_leisure,164.9,2017-02-02
health_beauty,16.9,2017-02-02
health_beauty,189.99,2017-02-02
garden_tools,53.95,2017-02-02
construction_tools_construction,149.9,2017-02-02
garden_tools,53.95,2017-02-02
consoles_games,214.9,2017-02-02
furniture_decor,119.9,2017-02-02
,24.99,2017-02-02
garden_tools,155.0,2017-02-02
furniture_decor,50.9,2017-02-02
telephony,6.9,2017-02-02
luggage_accessories,54.9,2017-02-02
small_appliances,109.9,2017-02-02
telephony,6.9,2017-02-02
bed_bath_table,109.99,2017-02-02
health_beauty,38.99,2017-02-02
furniture_decor,49.0,2017-02-02
sports_leisure,49.9,2017-02-02
health_beauty,159.9,2017-02-02
furniture_decor,129.9,2017-02-02
health_beauty,23.9,2017-02-02
computers_accessories,26.9,2017-02-02
health_beauty,23.9,2017-02-02
telephony,6.9,2017-02-02
cool_stuff,76.05,2017-02-02
,53.0,2017-02-02
small_appliances,69.9,2017-02-02
watches_gifts,649.17,2017-02-02
stationery,299.9,2017-02-02
health_beauty,388.0,2017-02-02
watches_gifts,24.9,2017-02-02
furniture_decor,45.89,2017-02-02
telephony,104.0,2017-02-02
health_beauty,349.9,2017-02-02
consoles_games,343.4,2017-02-02
consoles_games,309.9,2017-02-02
stationery,89.9,2017-02-02
tablets_printing_image,99.0,2017-02-02
perfumery,59.9,2017-02-02
perfumery,59.9,2017-02-02
sports_leisure,99.9,2017-02-02
consoles_games,343.4,2017-02-02
fashion_male_clothing,38.4,2017-02-02
audio,29.9,2017-02-02
computers_accessories,209.9,2017-02-02
furniture_decor,19.98,2017-02-02
watches_gifts,124.9,2017-02-02
cool_stuff,279.64,2017-02-02
telephony,104.0,2017-02-02
cool_stuff,64.9,2017-02-02
furniture_decor,49.0,2017-02-02
sports_leisure,99.9,2017-02-02
cool_stuff,146.39,2017-02-02
telephony,104.0,2017-02-02
perfumery,59.9,2017-02-02
cool_stuff,146.39,2017-02-02
tablets_printing_image,99.0,2017-02-02
cool_stuff,79.9,2017-02-02
furniture_decor,45.89,2017-02-02
furniture_living_room,103.99,2017-02-02
toys,104.99,2017-02-02
small_appliances,69.9,2017-02-02
furniture_living_room,103.99,2017-02-02
office_furniture,169.99,2017-02-03
musical_instruments,1297.25,2017-02-03
fashion_bags_accessories,79.9,2017-02-03
watches_gifts,24.9,2017-02-03
furniture_decor,176.99,2017-02-03
toys,36.9,2017-02-03
furniture_decor,59.9,2017-02-03
health_beauty,19.99,2017-02-03
perfumery,59.9,2017-02-03
watches_gifts,124.96,2017-02-03
telephony,9.89,2017-02-03
sports_leisure,19.9,2017-02-03
toys,42.99,2017-02-03
health_beauty,23.9,2017-02-03
sports_leisure,109.99,2017-02-03
,46.0,2017-02-03
