product_category_en,review_score,order_purchase_timestamp,review
health_beauty,4,2017-03-05,Good
telephony,5,2018-08-03,Good
books_technical,4,2018-06-23,Good
baby,5,2017-06-22,Good
sports_leisure,5,2017-11-28,Good
electronics,5,2017-09-09,Good
baby,1,2017-04-08,Bad
computers_accessories,5,2017-11-26,Good
telephony,4,2017-10-10,Good
bed_bath_table,5,2018-02-26,Good
costruction_tools_garden,5,2018-03-22,Good
garden_tools,4,2017-11-24,Good
telephony,5,2017-05-24,Good
books_technical,5,2018-04-02,Good
sports_leisure,5,2017-08-09,Good
telephony,5,2017-08-03,Good
stationery,4,2018-01-23,Good
air_conditioning,5,2017-10-15,Good
air_conditioning,5,2017-10-15,Good
luggage_accessories,1,2017-07-09,Bad
computers_accessories,5,2018-03-26,Good
bed_bath_table,4,2018-06-06,Good
telephony,1,2017-08-12,Bad
telephony,1,2017-08-12,Bad
stationery,2,2018-07-19,Bad
garden_tools,2,2018-07-19,Bad
stationery,4,2018-08-21,Good
health_beauty,5,2017-09-16,Good
bed_bath_table,5,2018-02-06,Good
telephony,5,2017-08-27,Good
furniture_living_room,5,2017-07-21,Good
electronics,4,2017-09-23,Good
bed_bath_table,5,2018-04-12,Good
bed_bath_table,4,2018-08-15,Good
health_beauty,1,2018-06-27,Bad
office_furniture,3,2017-10-29,Bad
electronics,1,2018-03-08,Bad
electronics,5,2018-04-06,Good
furniture_decor,5,2017-05-13,Good
,5,2018-03-20,Good
computers_accessories,5,2017-05-03,Good
housewares,5,2018-01-26,Good
bed_bath_table,5,2017-08-09,Good
health_beauty,1,2018-06-28,Bad
bed_bath_table,1,2017-11-08,Bad
sports_leisure,5,2018-04-10,Good
furniture_decor,5,2018-08-21,Good
computers_accessories,4,2017-08-24,Good
computers_accessories,4,2017-08-24,Good
watches_gifts,5,2018-04-08,Good
office_furniture,5,2017-02-13,Good
fashion_bags_accessories,4,2017-10-04,Good
furniture_decor,5,2017-05-29,Good
furniture_decor,5,2017-05-29,Good
computers_accessories,5,2017-07-26,Good
signaling_and_security,3,2018-04-05,Bad
furniture_decor,5,2018-02-09,Good
perfumery,4,2018-04-27,Good
health_beauty,5,2017-11-24,Good
housewares,5,2017-09-17,Good
health_beauty,5,2017-10-30,Good
furniture_decor,5,2017-08-01,Good
furniture_decor,5,2017-08-01,Good
watches_gifts,5,2018-04-26,Good
housewares,3,2018-01-14,Bad
housewares,3,2018-06-30,Bad
telephony,5,2017-05-29,Good
electronics,5,2018-02-01,Good
electronics,5,2018-02-01,Good
bed_bath_table,5,2018-04-18,Good
,3,2018-02-15,Bad
sports_leisure,5,2017-10-31,Good
sports_leisure,5,2018-01-20,Good
consoles_games,5,2017-03-28,Good
garden_tools,5,2017-03-23,Good
stationery,4,2018-08-15,Good
baby,5,2018-03-22,Good
home_appliances,5,2017-04-27,Good
office_furniture,5,2017-12-12,Good
market_place,4,2018-05-13,Good
housewares,1,2017-10-30,Bad
garden_tools,4,2018-02-05,Good
perfumery,5,2017-01-24,Good
construction_tools_safety,5,2018-08-18,Good
stationery,5,2018-05-16,Good
luggage_accessories,5,2018-03-19,Good
health_beauty,5,2018-07-09,Good
sports_leisure,5,2018-07-09,Good
health_beauty,1,2018-04-30,Bad
bed_bath_table,3,2017-12-27,Bad
sports_leisure,2,2018-01-31,Bad
art,4,2017-09-19,Good
bed_bath_table,5,2017-12-11,Good
housewares,5,2018-05-20,Good
sports_leisure,4,2018-05-08,Good
bed_bath_table,5,2018-01-15,Good
health_beauty,5,2018-01-08,Good
furniture_decor,5,2017-09-21,Good
furniture_decor,5,2017-07-10,Good
sports_leisure,5,2018-05-20,Good
health_beauty,5,2018-08-22,Good
computers_accessories,5,2018-07-24,Good
health_beauty,5,2018-08-23,Good
sports_leisure,5,2017-07-08,Good
garden_tools,5,2017-11-26,Good
garden_tools,5,2017-11-26,Good
auto,4,2018-08-13,Good
computers_accessories,5,2017-09-02,Good
sports_leisure,4,2017-05-22,Good
perfumery,4,2017-07-24,Good
fashion_underwear_beach,5,2018-03-05,Good
telephony,1,2018-02-24,Bad
telephony,5,2018-08-13,Good
garden_tools,5,2018-06-25,Good
garden_tools,5,2017-07-14,Good
pet_shop,5,2017-02-08,Good
housewares,5,2017-11-28,Good
office_furniture,4,2018-01-05,Good
watches_gifts,4,2018-04-27,Good
health_beauty,5,2018-05-05,Good
toys,5,2018-07-05,Good
housewares,4,2018-06-09,Good
,5,2017-12-27,Good
health_beauty,5,2018-04-16,Good
fashion_bags_accessories,5,2017-11-25,Good
sports_leisure,5,2017-06-28,Good
music,3,2017-06-11,Bad
luggage_accessories,5,2017-12-05,Good
health_beauty,5,2018-02-23,Good
computers_accessories,1,2017-11-16,Bad
computers_accessories,1,2017-11-16,Bad
computers_accessories,1,2017-11-16,Bad
auto,3,2017-11-24,Bad
furniture_decor,5,2017-12-22,Good
furniture_decor,5,2017-12-22,Good
construction_tools_construction,2,2018-08-12,Bad
office_furniture,5,2017-04-01,Good
musical_instruments,5,2018-08-19,Good
home_confort,5,2018-06-08,Good
bed_bath_table,2,2017-11-29,Bad
bed_bath_table,1,2018-03-07,Bad
bed_bath_table,1,2018-03-07,Bad
toys,5,2017-10-13,Good
auto,5,2017-09-20,Good
auto,1,2016-10-07,Bad
watches_gifts,4,2018-03-02,Good
toys,1,2017-11-24,Bad
furniture_decor,5,2017-10-26,Good
furniture_decor,5,2017-10-26,Good
furniture_decor,5,2017-10-26,Good
telephony,5,2017-12-20,Good
computers_accessories,3,2017-06-17,Bad
housewares,5,2017-12-14,Good
furniture_decor,4,2018-07-19,Good
health_beauty,3,2018-03-17,Bad
pet_shop,5,2017-10-08,Good
cool_stuff,5,2018-04-11,Good
telephony,3,2018-03-21,Bad
construction_tools_construction,3,2018-07-21,Bad
health_beauty,5,2018-08-18,Good
bed_bath_table,4,2018-06-25,Good
sports_leisure,2,2018-03-07,Bad
computers_accessories,5,2018-06-17,Good
bed_bath_table,3,2018-02-06,Bad
construction_tools_lights,5,2018-06-03,Good
stationery,5,2018-01-13,Good
auto,1,2018-06-01,Bad
health_beauty,4,2018-01-11,Good
books_general_interest,3,2018-06-06,Bad
garden_tools,5,2018-08-22,Good
health_beauty,5,2017-03-09,Good
electronics,5,2018-05-08,Good
health_beauty,5,2018-08-04,Good
office_furniture,5,2018-03-25,Good
health_beauty,1,2017-11-06,Bad
furniture_decor,5,2018-08-09,Good
sports_leisure,4,2018-01-29,Good
housewares,5,2018-03-20,Good
cool_stuff,5,2017-11-08,Good
furniture_decor,3,2018-02-28,Bad
furniture_decor,1,2018-02-28,Bad
telephony,5,2017-05-15,Good
pet_shop,5,2018-04-16,Good
pet_shop,5,2018-04-16,Good
pet_shop,5,2018-04-16,Good
office_furniture,4,2017-06-14,Good
furniture_decor,5,2017-06-12,Good
housewares,5,2018-04-01,Good
,2,2017-04-10,Bad
stationery,4,2017-12-09,Good
stationery,4,2017-12-09,Good
bed_bath_table,4,2017-12-28,Good
sports_leisure,5,2017-09-21,Good
electronics,5,2018-03-25,Good
perfumery,5,2018-03-17,Good
computers_accessories,1,2018-03-23,Bad
sports_leisure,5,2017-11-14,Good
luggage_accessories,5,2018-06-24,Good
garden_tools,5,2018-06-12,Good
computers_accessories,1,2018-02-21,Bad
watches_gifts,5,2018-06-08,Good
perfumery,1,2018-02-26,Bad
stationery,5,2018-04-11,Good
bed_bath_table,4,2018-04-18,Good
bed_bath_table,4,2018-04-18,Good
bed_bath_table,2,2017-10-05,Bad
bed_bath_table,2,2017-10-05,Bad
bed_bath_table,2,2017-10-05,Bad
bed_bath_table,2,2017-10-05,Bad
toys,5,2017-07-12,Good
watches_gifts,5,2018-01-16,Good
auto,4,2018-07-06,Good
bed_bath_table,5,2017-10-26,Good
garden_tools,5,2017-12-08,Good
computers_accessories,5,2018-04-25,Good
auto,1,2018-04-03,Bad
telephony,4,2018-08-09,Good
office_furniture,1,2018-05-17,Bad
bed_bath_table,5,2018-01-23,Good
health_beauty,5,2017-08-06,Good
health_beauty,5,2017-08-06,Good
bed_bath_table,4,2017-11-04,Good
bed_bath_table,5,2017-10-29,Good
bed_bath_table,5,2017-10-29,Good
computers_accessories,1,2017-05-21,Bad
watches_gifts,4,2017-09-12,Good
office_furniture,4,2018-03-09,Good
office_furniture,4,2018-03-09,Good
consoles_games,5,2018-06-30,Good
watches_gifts,5,2018-07-16,Good
health_beauty,5,2017-10-20,Good
furniture_decor,5,2017-06-20,Good
watches_gifts,4,2017-11-07,Good
watches_gifts,5,2018-07-22,Good
garden_tools,1,2018-02-11,Bad
garden_tools,1,2018-02-11,Bad
furniture_decor,5,2018-02-17,Good
furniture_decor,5,2018-02-17,Good
computers_accessories,4,2018-02-18,Good
health_beauty,5,2017-09-28,Good
sports_leisure,5,2017-10-16,Good
cool_stuff,1,2018-03-09,Bad
bed_bath_table,4,2018-03-20,Good
toys,4,2017-07-12,Good
health_beauty,4,2017-09-01,Good
stationery,5,2018-01-07,Good
bed_bath_table,4,2018-03-14,Good
market_place,5,2017-08-15,Good
housewares,5,2018-06-01,Good
telephony,3,2017-03-15,Bad
telephony,3,2017-03-15,Bad
home_construction,5,2018-04-18,Good
sports_leisure,5,2018-08-16,Good
home_confort,5,2017-06-10,Good
drinks,5,2017-12-16,Good
pet_shop,5,2018-07-21,Good
electronics,4,2017-12-08,Good
telephony,5,2017-01-31,Good
toys,5,2018-02-23,Good
air_conditioning,3,2017-03-21,Bad
musical_instruments,5,2018-02-04,Good
stationery,5,2017-12-12,Good
furniture_decor,4,2017-02-26,Good
furniture_living_room,1,2018-06-25,Bad
health_beauty,4,2017-12-06,Good
computers_accessories,4,2017-10-10,Good
bed_bath_table,5,2018-04-04,Good
pet_shop,5,2017-07-09,Good
bed_bath_table,5,2018-08-09,Good
cool_stuff,5,2018-01-26,Good
auto,5,2018-04-10,Good
pet_shop,5,2017-04-30,Good
stationery,4,2017-12-14,Good
health_beauty,3,2017-11-26,Bad
toys,5,2017-05-06,Good
furniture_decor,3,2017-05-28,Bad
bed_bath_table,1,2018-03-31,Bad
bed_bath_table,1,2018-03-31,Bad
health_beauty,5,2017-04-27,Good
auto,4,2018-03-08,Good
furniture_decor,4,2017-08-27,Good
auto,5,2017-02-03,Good
furniture_decor,5,2017-09-12,Good
bed_bath_table,4,2017-03-11,Good
electronics,5,2017-10-18,Good
toys,5,2017-07-24,Good
bed_bath_table,5,2017-05-11,Good
electronics,5,2017-12-12,Good
computers_accessories,5,2017-11-30,Good
perfumery,5,2017-09-04,Good
computers_accessories,5,2018-03-03,Good
computers_accessories,5,2018-01-17,Good
art,5,2018-01-15,Good
housewares,5,2018-06-04,Good
toys,4,2017-08-20,Good
bed_bath_table,5,2018-02-16,Good
auto,5,2017-03-28,Good
health_beauty,5,2017-09-10,Good
fashion_underwear_beach,2,2018-02-08,Bad
bed_bath_table,1,2018-03-31,Bad
garden_tools,5,2018-05-19,Good
housewares,1,2018-04-11,Bad
watches_gifts,3,2018-07-13,Bad
bed_bath_table,5,2018-04-10,Good
bed_bath_table,5,2018-04-10,Good
stationery,5,2018-01-04,Good
electronics,4,2018-04-14,Good
sports_leisure,5,2017-10-09,Good
perfumery,5,2017-11-16,Good
toys,4,2017-09-22,Good
kitchen_dining_laundry_garden_furniture,5,2018-06-24,Good
market_place,1,2018-05-10,Bad
health_beauty,1,2018-05-10,Bad
furniture_decor,5,2017-09-01,Good
furniture_decor,5,2018-05-14,Good
bed_bath_table,1,2017-11-25,Bad
computers_accessories,5,2017-06-26,Good
electronics,5,2017-05-12,Good
luggage_accessories,5,2017-08-25,Good
furniture_decor,4,2017-10-29,Good
sports_leisure,5,2017-12-09,Good
sports_leisure,5,2017-10-08,Good
fashion_shoes,5,2018-01-21,Good
stationery,5,2017-08-25,Good
telephony,5,2017-09-29,Good
electronics,5,2018-08-22,Good
computers_accessories,4,2018-01-13,Good
health_beauty,1,2017-05-18,Bad
housewares,5,2018-08-10,Good
art,3,2018-07-02,Bad
health_beauty,2,2018-02-27,Bad
toys,5,2017-12-19,Good
housewares,5,2018-08-04,Good
telephony,2,2017-08-20,Bad
perfumery,5,2018-04-10,Good
computers_accessories,2,2018-04-18,Bad
garden_tools,5,2017-10-30,Good
telephony,5,2017-07-27,Good
small_appliances,5,2017-12-09,Good
small_appliances,3,2018-01-28,Bad
sports_leisure,5,2018-04-18,Good
health_beauty,4,2018-06-26,Good
consoles_games,5,2017-03-16,Good
cool_stuff,5,2017-06-30,Good
electronics,3,2018-01-28,Bad
sports_leisure,5,2017-12-26,Good
stationery,4,2017-07-06,Good
stationery,5,2017-07-06,Good
health_beauty,5,2018-01-29,Good
health_beauty,4,2018-07-17,Good
health_beauty,4,2018-07-17,Good
pet_shop,5,2018-08-06,Good
electronics,5,2018-07-30,Good
housewares,5,2018-06-17,Good
musical_instruments,1,2018-07-10,Bad
cool_stuff,4,2018-03-04,Good
housewares,5,2017-08-10,Good
toys,5,2018-04-27,Good
bed_bath_table,1,2017-11-01,Bad
health_beauty,5,2018-03-05,Good
health_beauty,5,2018-03-05,Good
small_appliances,4,2018-04-14,Good
small_appliances,4,2018-04-14,Good
toys,5,2017-07-24,Good
furniture_decor,5,2018-04-24,Good
furniture_decor,5,2018-04-24,Good
furniture_decor,5,2018-04-24,Good
furniture_decor,5,2018-04-24,Good
furniture_decor,5,2018-04-24,Good
electronics,4,2018-06-25,Good
books_general_interest,5,2016-10-09,Good
musical_instruments,5,2017-12-14,Good
bed_bath_table,5,2017-07-15,Good
housewares,5,2018-08-07,Good
sports_leisure,5,2018-03-03,Good
health_beauty,5,2018-03-20,Good
computers_accessories,5,2018-03-11,Good
cool_stuff,5,2017-12-13,Good
electronics,4,2017-12-14,Good
construction_tools_construction,5,2018-05-22,Good
sports_leisure,5,2017-12-19,Good
housewares,5,2018-08-02,Good
toys,1,2017-06-11,Bad
bed_bath_table,3,2018-05-25,Bad
computers_accessories,2,2017-09-07,Bad
baby,5,2018-07-30,Good
baby,5,2017-08-31,Good
housewares,5,2018-07-22,Good
stationery,4,2018-03-05,Good
health_beauty,4,2018-05-13,Good
watches_gifts,5,2018-03-05,Good
computers_accessories,1,2017-06-17,Bad
computers_accessories,1,2017-06-17,Bad
garden_tools,5,2017-08-05,Good
computers_accessories,3,2017-12-10,Bad
housewares,5,2017-09-28,Good
furniture_decor,5,2018-02-17,Good
sports_leisure,5,2017-03-16,Good
health_beauty,5,2017-09-16,Good
watches_gifts,5,2018-08-14,Good
cool_stuff,5,2018-03-03,Good
books_general_interest,5,2017-05-10,Good
cool_stuff,4,2017-08-15,Good
perfumery,5,2018-05-15,Good
furniture_decor,5,2017-08-06,Good
furniture_decor,5,2017-08-06,Good
sports_leisure,5,2017-10-25,Good
pet_shop,1,2017-06-10,Bad
stationery,4,2017-04-05,Good
toys,4,2018-04-16,Good
health_beauty,5,2018-08-04,Good
health_beauty,5,2017-11-27,Good
sports_leisure,4,2018-01-19,Good
stationery,5,2017-10-29,Good
computers_accessories,5,2017-10-29,Good
watches_gifts,5,2018-06-19,Good
baby,5,2018-06-12,Good
telephony,4,2018-08-16,Good
telephony,3,2017-12-22,Bad
furniture_living_room,3,2018-06-27,Bad
perfumery,5,2017-04-04,Good
flowers,5,2017-11-07,Good
bed_bath_table,5,2018-03-20,Good
garden_tools,5,2017-06-30,Good
computers_accessories,5,2017-07-06,Good
computers_accessories,5,2017-07-06,Good
electronics,1,2018-03-01,Bad
electronics,4,2018-02-15,Good
stationery,5,2017-10-01,Good
pet_shop,1,2018-07-24,Bad
perfumery,5,2017-04-14,Good
pet_shop,1,2018-08-18,Bad
pet_shop,1,2018-08-18,Bad
bed_bath_table,5,2018-04-25,Good
small_appliances,5,2018-02-20,Good
computers_accessories,1,2018-03-05,Bad
stationery,4,2018-08-07,Good
telephony,1,2018-06-13,Bad
watches_gifts,2,2018-05-04,Bad
stationery,5,2018-08-17,Good
stationery,5,2018-08-17,Good
electronics,5,2017-08-02,Good
toys,5,2017-06-05,Good
fashion_bags_accessories,1,2018-03-25,Bad
health_beauty,3,2017-01-31,Bad
furniture_decor,5,2018-05-28,Good
furniture_decor,5,2018-05-28,Good
watches_gifts,4,2018-06-14,Good
garden_tools,5,2018-07-14,Good
perfumery,3,2017-11-23,Bad
stationery,4,2018-05-29,Good
furniture_decor,5,2018-01-13,Good
furniture_decor,5,2018-01-13,Good
toys,5,2017-10-13,Good
health_beauty,1,2018-03-31,Bad
musical_instruments,5,2018-03-05,Good
computers_accessories,4,2018-02-03,Good
auto,5,2018-04-27,Good
bed_bath_table,3,2017-10-28,Bad
toys,5,2017-05-24,Good
computers_accessories,3,2017-09-18,Bad
health_beauty,3,2018-03-26,Bad
auto,3,2017-11-24,Bad
consoles_games,5,2017-11-20,Good
fashion_bags_accessories,5,2018-07-23,Good
bed_bath_table,5,2017-12-08,Good
baby,1,2017-09-19,Bad
perfumery,4,2017-11-24,Good
perfumery,4,2017-11-24,Good
bed_bath_table,1,2018-04-01,Bad
bed_bath_table,1,2018-04-01,Bad
bed_bath_table,1,2018-04-01,Bad
bed_bath_table,1,2018-04-01,Bad
bed_bath_table,1,2018-04-01,Bad
garden_tools,5,2017-06-23,Good
garden_tools,5,2017-06-23,Good
sports_leisure,5,2018-04-02,Good
sports_leisure,5,2018-04-02,Good
toys,5,2018-01-24,Good
office_furniture,5,2017-11-10,Good
computers_accessories,5,2018-04-29,Good
bed_bath_table,5,2018-04-17,Good
bed_bath_table,5,2018-04-17,Good
bed_bath_table,4,2017-11-24,Good
sports_leisure,1,2018-03-19,Bad
sports_leisure,1,2018-03-19,Bad
consoles_games,5,2017-10-18,Good
housewares,4,2018-03-18,Good
toys,3,2017-08-11,Bad
fashion_shoes,5,2017-11-03,Good
telephony,4,2017-03-23,Good
cool_stuff,5,2017-03-19,Good
fashion_bags_accessories,3,2017-06-25,Bad
computers_accessories,4,2018-01-25,Good
books_technical,4,2018-03-16,Good
bed_bath_table,1,2017-04-28,Bad
watches_gifts,5,2018-07-02,Good
stationery,5,2018-04-11,Good
sports_leisure,4,2018-08-01,Good
health_beauty,4,2018-07-25,Good
watches_gifts,1,2017-12-18,Bad
watches_gifts,1,2017-12-18,Bad
sports_leisure,5,2018-08-02,Good
office_furniture,5,2017-06-18,Good
musical_instruments,5,2018-03-19,Good
auto,2,2017-11-27,Bad
auto,3,2017-04-19,Bad
auto,5,2018-01-08,Good
consoles_games,5,2018-05-29,Good
baby,5,2017-09-16,Good
construction_tools_safety,2,2018-06-16,Bad
furniture_decor,1,2017-05-02,Bad
health_beauty,5,2018-06-11,Good
bed_bath_table,5,2017-11-08,Good
auto,5,2017-05-19,Good
musical_instruments,5,2017-11-19,Good
auto,5,2018-05-29,Good
small_appliances,5,2017-08-15,Good
stationery,5,2018-07-17,Good
computers_accessories,1,2018-05-11,Bad
garden_tools,5,2017-02-02,Good
consoles_games,3,2018-07-01,Bad
furniture_living_room,5,2018-02-04,Good
drinks,5,2017-12-24,Good
health_beauty,4,2017-08-30,Good
garden_tools,5,2018-04-23,Good
fashion_bags_accessories,1,2018-02-19,Bad
cool_stuff,5,2017-10-02,Good
construction_tools_construction,5,2018-05-10,Good
office_furniture,5,2018-02-01,Good
sports_leisure,1,2017-03-16,Bad
cool_stuff,1,2017-03-16,Bad
health_beauty,5,2017-08-01,Good
fashion_bags_accessories,5,2018-04-27,Good
computers_accessories,5,2018-05-03,Good
baby,1,2017-06-30,Bad
computers_accessories,5,2018-02-17,Good
computers_accessories,5,2018-02-17,Good
garden_tools,4,2018-04-29,Good
stationery,5,2017-05-15,Good
health_beauty,5,2018-02-01,Good
toys,4,2017-05-26,Good
health_beauty,4,2017-03-06,Good
toys,5,2017-11-30,Good
health_beauty,1,2017-05-31,Bad
auto,4,2017-10-18,Good
auto,5,2018-06-27,Good
toys,5,2018-01-11,Good
books_general_interest,5,2018-04-27,Good
books_general_interest,5,2018-04-27,Good
books_general_interest,5,2018-04-27,Good
garden_tools,4,2018-02-20,Good
health_beauty,4,2016-10-04,Good
toys,5,2017-05-10,Good
bed_bath_table,3,2018-06-15,Bad
electronics,3,2017-11-26,Bad
health_beauty,5,2018-03-03,Good
health_beauty,5,2017-12-07,Good
computers_accessories,4,2018-02-18,Good
air_conditioning,5,2017-08-10,Good
signaling_and_security,5,2018-05-05,Good
telephony,5,2018-02-21,Good
construction_tools_construction,1,2018-06-21,Bad
perfumery,5,2018-02-15,Good
bed_bath_table,4,2017-11-27,Good
perfumery,3,2017-03-18,Bad
housewares,5,2017-10-21,Good
telephony,1,2017-04-06,Bad
auto,5,2018-08-07,Good
fashion_bags_accessories,5,2018-02-04,Good
toys,1,2018-05-07,Bad
cool_stuff,1,2018-03-04,Bad
garden_tools,5,2018-08-04,Good
agro_industry_and_commerce,5,2018-06-22,Good
baby,5,2018-06-28,Good
health_beauty,5,2017-06-03,Good
computers_accessories,5,2018-05-09,Good
books_general_interest,5,2018-05-11,Good
stationery,3,2017-07-21,Bad
cool_stuff,5,2017-11-27,Good
watches_gifts,5,2018-08-06,Good
health_beauty,5,2018-05-02,Good
furniture_decor,5,2018-03-07,Good
perfumery,5,2017-10-18,Good
home_appliances_2,5,2018-07-11,Good
fashion_bags_accessories,2,2017-09-18,Bad
signaling_and_security,4,2018-04-12,Good
signaling_and_security,4,2018-04-12,Good
signaling_and_security,4,2018-04-12,Good
watches_gifts,3,2018-08-06,Bad
watches_gifts,4,2018-03-09,Good
furniture_decor,4,2017-01-20,Good
computers_accessories,5,2017-08-15,Good
health_beauty,5,2017-09-28,Good
furniture_decor,5,2018-07-26,Good
costruction_tools_garden,5,2018-08-02,Good
baby,5,2017-12-07,Good
baby,5,2017-09-26,Good
garden_tools,4,2017-06-09,Good
computers_accessories,5,2017-06-08,Good
bed_bath_table,5,2018-05-25,Good
office_furniture,1,2018-03-08,Bad
office_furniture,1,2018-03-08,Bad
office_furniture,5,2018-03-01,Good
office_furniture,5,2018-03-01,Good
health_beauty,5,2018-05-09,Good
furniture_decor,5,2017-09-17,Good
housewares,4,2018-04-13,Good
sports_leisure,3,2018-02-27,Bad
toys,3,2017-09-06,Bad
luggage_accessories,5,2018-08-06,Good
furniture_decor,4,2018-06-26,Good
health_beauty,4,2017-05-12,Good
signaling_and_security,4,2018-04-21,Good
,5,2018-01-22,Good
fashion_bags_accessories,5,2018-08-04,Good
housewares,5,2017-08-25,Good
garden_tools,5,2017-02-06,Good
toys,5,2018-06-21,Good
stationery,5,2018-03-13,Good
watches_gifts,4,2017-09-27,Good
telephony,5,2017-02-05,Good
home_appliances_2,4,2017-11-14,Good
sports_leisure,3,2017-11-24,Bad
sports_leisure,1,2018-06-07,Bad
telephony,5,2017-04-22,Good
furniture_living_room,5,2018-03-13,Good
health_beauty,4,2017-07-28,Good
fashion_bags_accessories,5,2017-12-03,Good
watches_gifts,4,2018-02-26,Good
watches_gifts,4,2018-06-29,Good
cool_stuff,5,2018-04-15,Good
cool_stuff,5,2018-04-15,Good
auto,4,2017-12-11,Good
telephony,3,2018-08-01,Bad
telephony,3,2018-08-01,Bad
construction_tools_construction,5,2018-06-26,Good
furniture_decor,3,2018-02-20,Bad
computers_accessories,5,2018-01-31,Good
watches_gifts,5,2018-04-22,Good
,5,2017-09-27,Good
,5,2017-09-27,Good
fashio_female_clothing,3,2018-08-22,Bad
fashio_female_clothing,3,2018-08-22,Bad
housewares,5,2017-05-15,Good
housewares,5,2018-05-14,Good
housewares,5,2018-05-14,Good
office_furniture,4,2017-03-19,Good
baby,5,2017-11-27,Good
sports_leisure,5,2018-04-13,Good
computers_accessories,5,2018-02-05,Good
computers_accessories,5,2018-02-05,Good
auto,4,2018-06-19,Good
sports_leisure,4,2018-03-05,Good
housewares,5,2017-08-27,Good
