product_category_en,Revenue,Freight Costs,Order_Date
sports_leisure,29.99,14.52,2017-01-20
health_beauty,99.9,15.81,2017-01-20
health_beauty,99.9,15.81,2017-01-20
,349.99,20.69,2017-01-20
furniture_decor,51.9,16.06,2017-01-20
baby,19.99,16.05,2017-01-20
consoles_games,23.0,14.53,2017-01-20
consoles_games,23.0,14.53,2017-01-20
furniture_decor,115.9,19.09,2017-01-20
cool_stuff,22.3,14.52,2017-01-20
bed_bath_table,124.9,13.45,2017-01-20
consoles_games,195.99,25.86,2017-01-20
furniture_decor,37.99,14.12,2017-01-20
health_beauty,349.9,21.15,2017-01-20
furniture_decor,9.9,9.62,2017-01-21
furniture_decor,59.9,13.0,2017-01-21
furniture_decor,31.5,14.52,2017-01-21
bed_bath_table,99.9,41.26,2017-01-21
bed_bath_table,219.9,36.16,2017-01-21
furniture_decor,9.9,9.62,2017-01-21
furniture_decor,50.9,26.62,2017-01-21
furniture_decor,169.9,14.86,2017-01-21
furniture_decor,29.9,10.96,2017-01-21
bed_bath_table,99.9,41.26,2017-01-21
furniture_decor,9.9,9.62,2017-01-21
furniture_decor,9.9,1.92,2017-01-21
furniture_decor,9.9,9.62,2017-01-21
furniture_decor,9.9,9.62,2017-01-21
health_beauty,28.9,16.05,2017-01-21
sports_leisure,66.9,26.94,2017-01-21
fashion_male_clothing,126.9,32.21,2017-01-21
furniture_decor,54.99,26.64,2017-01-21
furniture_decor,65.9,18.74,2017-01-21
furniture_decor,99.9,17.44,2017-01-21
cool_stuff,15.8,10.96,2017-01-21
consoles_games,139.99,11.87,2017-01-21
consoles_games,139.99,11.87,2017-01-21
auto,19.0,14.52,2017-01-21
furniture_decor,89.9,25.37,2017-01-21
stationery,79.61,10.0,2017-01-21
computers_accessories,19.9,16.05,2017-01-21
furniture_decor,119.99,14.61,2017-01-21
furniture_decor,59.9,17.16,2017-01-21
furniture_decor,119.9,50.0,2017-01-21
electronics,11.5,10.96,2017-01-21
stationery,79.61,10.0,2017-01-21
stationery,79.61,10.0,2017-01-21
stationery,79.61,10.0,2017-01-21
stationery,79.61,10.0,2017-01-21
sports_leisure,59.99,16.12,2017-01-21
furniture_decor,119.0,19.42,2017-01-22
electronics,11.5,10.96,2017-01-22
toys,104.99,20.81,2017-01-22
furniture_decor,119.0,19.42,2017-01-22
health_beauty,26.8,14.52,2017-01-22
furniture_decor,47.0,26.61,2017-01-22
furniture_decor,44.99,15.56,2017-01-22
fashion_underwear_beach,86.25,15.9,2017-01-22
fixed_telephony,45.0,11.03,2017-01-22
furniture_decor,129.9,17.65,2017-01-22
sports_leisure,113.0,20.09,2017-01-22
bed_bath_table,89.9,17.37,2017-01-22
health_beauty,184.99,15.46,2017-01-22
furniture_decor,32.9,10.96,2017-01-22
baby,40.0,10.96,2017-01-22
bed_bath_table,59.5,21.05,2017-01-22
garden_tools,129.99,16.02,2017-01-22
garden_tools,69.9,19.19,2017-01-22
consoles_games,689.89,20.04,2017-01-22
health_beauty,23.9,8.72,2017-01-22
garden_tools,69.9,19.19,2017-01-22
garden_tools,69.9,19.19,2017-01-22
furniture_decor,69.9,11.88,2017-01-22
health_beauty,23.9,14.52,2017-01-22
pet_shop,149.0,21.36,2017-01-22
health_beauty,184.99,15.05,2017-01-22
furniture_decor,29.99,10.96,2017-01-22
toys,49.9,14.52,2017-01-22
housewares,14.5,10.96,2017-01-22
toys,42.99,14.52,2017-01-22
health_beauty,636.0,15.84,2017-01-22
furniture_decor,64.9,11.84,2017-01-22
fixed_telephony,45.0,11.03,2017-01-22
computers_accessories,26.99,10.96,2017-01-23
telephony,17.95,14.52,2017-01-23
garden_tools,112.99,15.55,2017-01-23
garden_tools,112.99,15.55,2017-01-23
toys,89.9,15.84,2017-01-23
pet_shop,135.9,16.16,2017-01-23
toys,42.99,14.11,2017-01-23
fashion_bags_accessories,24.9,14.52,2017-01-23
housewares,173.85,18.06,2017-01-23
housewares,173.85,18.06,2017-01-23
furniture_decor,24.9,14.52,2017-01-23
garden_tools,129.99,16.02,2017-01-23
furniture_decor,24.9,14.52,2017-01-23
auto,595.99,23.47,2017-01-23
fashion_bags_accessories,129.99,9.28,2017-01-23
furniture_decor,9.9,10.96,2017-01-23
furniture_decor,9.9,10.96,2017-01-23
air_conditioning,149.9,19.33,2017-01-23
air_conditioning,149.9,19.33,2017-01-23
health_beauty,87.99,15.92,2017-01-23
fashion_bags_accessories,19.9,24.84,2017-01-23
furniture_decor,37.99,11.73,2017-01-23
furniture_decor,9.9,10.96,2017-01-23
furniture_decor,9.9,10.96,2017-01-23
fashion_bags_accessories,79.9,11.07,2017-01-23
bed_bath_table,89.9,12.02,2017-01-23
agro_industry_and_commerce,21.99,8.72,2017-01-23
agro_industry_and_commerce,21.99,8.72,2017-01-23
health_beauty,349.9,24.38,2017-01-23
sports_leisure,203.37,33.72,2017-01-23
sports_leisure,109.99,29.7,2017-01-23
garden_tools,144.99,26.95,2017-01-23
furniture_decor,29.9,14.52,2017-01-23
fashion_bags_accessories,44.9,11.06,2017-01-23
garden_tools,144.99,26.95,2017-01-23
consoles_games,329.9,16.48,2017-01-23
health_beauty,310.9,20.31,2017-01-23
furniture_decor,9.9,10.96,2017-01-23
garden_tools,510.0,25.04,2017-01-23
furniture_decor,44.99,15.11,2017-01-23
furniture_decor,19.9,16.05,2017-01-23
cool_stuff,39.0,14.59,2017-01-23
cool_stuff,39.0,14.59,2017-01-23
cool_stuff,39.0,14.59,2017-01-23
health_beauty,23.9,14.52,2017-01-23
furniture_decor,42.0,16.05,2017-01-23
health_beauty,59.9,14.59,2017-01-23
sports_leisure,859.0,97.27,2017-01-23
auto,174.4,23.51,2017-01-23
health_beauty,349.9,24.38,2017-01-23
computers_accessories,20.9,14.52,2017-01-23
health_beauty,23.9,14.52,2017-01-23
bed_bath_table,69.9,15.7,2017-01-23
bed_bath_table,69.9,15.7,2017-01-23
health_beauty,23.9,14.52,2017-01-24
bed_bath_table,20.0,10.96,2017-01-24
auto,47.5,26.61,2017-01-24
sports_leisure,113.0,54.32,2017-01-24
auto,176.9,16.3,2017-01-24
auto,238.9,23.2,2017-01-24
auto,238.9,23.2,2017-01-24
auto,176.9,16.3,2017-01-24
furniture_decor,63.99,19.04,2017-01-24
baby,36.9,8.72,2017-01-24
housewares,64.99,22.38,2017-01-24
furniture_decor,79.99,19.15,2017-01-24
fashion_bags_accessories,79.9,11.17,2017-01-24
sports_leisure,65.9,15.67,2017-01-24
toys,66.99,17.21,2017-01-24
furniture_decor,45.89,14.11,2017-01-24
furniture_decor,39.99,11.74,2017-01-24
perfumery,59.9,14.59,2017-01-24
health_beauty,31.0,14.52,2017-01-24
toys,199.99,16.16,2017-01-24
sports_leisure,320.0,19.53,2017-01-24
consoles_games,719.88,21.3,2017-01-24
furniture_decor,59.9,11.03,2017-01-24
garden_tools,25.0,14.11,2017-01-24
health_beauty,16.9,11.74,2017-01-24
health_beauty,164.99,16.85,2017-01-24
market_place,224.16,15.74,2017-01-24
garden_tools,48.0,15.56,2017-01-24
bed_bath_table,69.9,26.75,2017-01-24
toys,139.99,22.91,2017-01-24
cool_stuff,164.89,21.6,2017-01-24
furniture_decor,39.99,11.74,2017-01-24
garden_tools,129.99,16.02,2017-01-24
fashio_female_clothing,22.4,10.96,2017-01-24
toys,279.99,22.59,2017-01-24
baby,149.99,15.81,2017-01-24
health_beauty,370.0,24.52,2017-01-24
health_beauty,249.0,25.94,2017-01-24
housewares,149.9,29.93,2017-01-24
toys,299.99,28.36,2017-01-24
housewares,69.9,11.1,2017-01-24
toys,129.99,34.11,2017-01-24
computers_accessories,99.0,14.86,2017-01-24
consoles_games,139.99,15.43,2017-01-24
sports_leisure,72.9,26.77,2017-01-25
perfumery,259.9,12.43,2017-01-25
telephony,659.99,25.7,2017-01-25
fashion_bags_accessories,49.9,14.52,2017-01-25
toys,34.9,10.96,2017-01-25
fashio_female_clothing,54.9,14.55,2017-01-25
sports_leisure,25.0,14.11,2017-01-25
cool_stuff,119.99,19.54,2017-01-25
fixed_telephony,12.97,10.96,2017-01-25
perfumery,23.9,14.52,2017-01-25
garden_tools,119.9,29.03,2017-01-25
toys,99.99,19.4,2017-01-25
cool_stuff,399.0,94.16,2017-01-25
perfumery,259.9,12.43,2017-01-25
furniture_decor,119.9,18.59,2017-01-25
cool_stuff,399.0,94.16,2017-01-25
health_beauty,23.9,10.96,2017-01-25
garden_tools,61.9,15.64,2017-01-25
health_beauty,30.97,10.96,2017-01-25
health_beauty,192.0,18.08,2017-01-25
perfumery,259.9,19.25,2017-01-25
health_beauty,30.97,10.96,2017-01-25
toys,128.9,23.19,2017-01-25
bed_bath_table,79.9,20.74,2017-01-25
computers_accessories,30.0,20.8,2017-01-25
sports_leisure,109.99,17.51,2017-01-25
,279.9,16.88,2017-01-25
,99.0,14.86,2017-01-25
computers_accessories,20.9,20.8,2017-01-25
bed_bath_table,99.9,23.16,2017-01-25
health_beauty,23.9,8.72,2017-01-25
health_beauty,23.9,16.05,2017-01-25
home_comfort_2,59.9,11.81,2017-01-25
auto,143.8,18.3,2017-01-25
furniture_decor,28.9,14.11,2017-01-25
furniture_decor,66.9,14.64,2017-01-25
housewares,16.5,12.93,2017-01-25
furniture_decor,349.99,20.73,2017-01-25
telephony,22.99,10.96,2017-01-25
health_beauty,30.97,14.52,2017-01-25
health_beauty,23.9,17.78,2017-01-25
furniture_decor,91.71,14.81,2017-01-25
health_beauty,30.97,10.96,2017-01-25
auto,174.4,21.3,2017-01-25
furniture_decor,28.9,14.11,2017-01-25
fashion_bags_accessories,49.9,10.96,2017-01-25
toys,349.99,18.7,2017-01-25
cool_stuff,59.9,17.16,2017-01-25
perfumery,349.9,19.88,2017-01-25
cool_stuff,449.0,27.34,2017-01-25
garden_tools,129.99,29.95,2017-01-25
consoles_games,223.9,15.74,2017-01-25
furniture_decor,45.89,17.78,2017-01-25
computers_accessories,16.9,10.96,2017-01-25
fashion_bags_accessories,139.0,21.42,2017-01-25
health_beauty,30.97,10.96,2017-01-25
cool_stuff,399.0,92.36,2017-01-25
housewares,63.9,26.71,2017-01-25
auto,139.99,18.73,2017-01-25
small_appliances,839.0,36.96,2017-01-25
sports_leisure,21.0,6.25,2017-01-25
sports_leisure,35.0,10.42,2017-01-25
health_beauty,32.3,10.96,2017-01-25
sports_leisure,21.0,6.25,2017-01-25
health_beauty,192.0,18.08,2017-01-25
sports_leisure,35.0,10.42,2017-01-25
sports_leisure,28.0,8.34,2017-01-25
sports_leisure,28.0,8.34,2017-01-25
telephony,19.9,10.96,2017-01-25
toys,36.75,10.96,2017-01-26
fashion_bags_accessories,28.0,5.03,2017-01-26
sports_leisure,44.6,16.05,2017-01-26
home_comfort_2,12.9,10.96,2017-01-26
home_appliances_2,439.0,24.54,2017-01-26
perfumery,239.9,15.85,2017-01-26
baby,13.8,10.96,2017-01-26
fashion_bags_accessories,14.9,17.78,2017-01-26
cool_stuff,119.99,17.68,2017-01-26
furniture_decor,49.99,14.11,2017-01-26
health_beauty,199.9,18.4,2017-01-26
garden_tools,186.0,15.47,2017-01-26
perfumery,349.9,19.88,2017-01-26
cool_stuff,177.0,26.73,2017-01-26
fashion_bags_accessories,14.9,17.78,2017-01-26
sports_leisure,65.0,14.62,2017-01-26
,3.9,10.96,2017-01-26
baby,13.8,10.96,2017-01-26
sports_leisure,113.0,13.37,2017-01-26
garden_tools,129.99,29.95,2017-01-26
perfumery,379.9,45.12,2017-01-26
fashion_bags_accessories,24.9,25.14,2017-01-26
cool_stuff,177.0,18.53,2017-01-26
health_beauty,98.9,16.39,2017-01-26
bed_bath_table,59.5,17.16,2017-01-26
bed_bath_table,59.5,17.16,2017-01-26
stationery,294.9,14.64,2017-01-26
furniture_decor,176.99,96.63,2017-01-26
health_beauty,23.9,8.72,2017-01-26
kitchen_dining_laundry_garden_furniture,110.0,18.2,2017-01-26
sports_leisure,128.9,16.11,2017-01-26
garden_tools,14.0,8.72,2017-01-26
health_beauty,49.9,14.52,2017-01-26
security_and_services,183.29,25.77,2017-01-26
perfumery,99.9,14.87,2017-01-26
fixed_telephony,137.99,16.67,2017-01-26
telephony,13.0,14.52,2017-01-26
fixed_telephony,10.99,15.65,2017-01-26
baby,35.0,20.43,2017-01-26
baby,35.0,20.43,2017-01-26
baby,35.0,20.43,2017-01-26
sports_leisure,29.99,17.19,2017-01-26
health_beauty,69.99,11.1,2017-01-26
furniture_decor,44.9,19.58,2017-01-26
fixed_telephony,10.99,15.65,2017-01-26
telephony,13.0,14.52,2017-01-26
sports_leisure,65.0,17.88,2017-01-26
furniture_decor,44.9,22.02,2017-01-26
garden_tools,89.99,20.71,2017-01-26
consoles_games,223.9,15.74,2017-01-26
baby,40.0,16.05,2017-01-26
auto,139.99,16.09,2017-01-26
furniture_decor,24.0,14.42,2017-01-26
furniture_decor,18.0,7.5,2017-01-26
luggage_accessories,54.9,10.99,2017-01-26
auto,27.99,14.11,2017-01-26
housewares,83.2,24.68,2017-01-26
housewares,179.85,16.47,2017-01-26
luggage_accessories,87.9,14.79,2017-01-26
housewares,83.2,24.68,2017-01-26
perfumery,99.9,14.87,2017-01-26
cool_stuff,81.8,14.74,2017-01-26
furniture_decor,59.9,15.63,2017-01-26
perfumery,99.9,18.13,2017-01-26
sports_leisure,69.9,15.7,2017-01-26
health_beauty,30.97,14.52,2017-01-26
baby,127.9,26.39,2017-01-26
furniture_decor,239.9,77.47,2017-01-26
bed_bath_table,33.5,15.56,2017-01-26
auto,49.7,14.52,2017-01-26
telephony,13.0,10.96,2017-01-26
furniture_decor,41.9,20.8,2017-01-26
bed_bath_table,139.9,11.59,2017-01-26
consoles_games,223.9,15.74,2017-01-26
furniture_decor,229.9,21.92,2017-01-26
cool_stuff,130.0,11.52,2017-01-26
cool_stuff,139.9,16.68,2017-01-26
furniture_decor,60.0,14.18,2017-01-26
housewares,27.9,8.72,2017-01-26
perfumery,309.9,26.66,2017-01-26
health_beauty,23.9,14.11,2017-01-26
toys,34.9,15.11,2017-01-26
furniture_decor,105.9,17.58,2017-01-26
health_beauty,39.99,14.52,2017-01-26
garden_tools,126.99,24.71,2017-01-26
sports_leisure,369.0,60.19,2017-01-26
stationery,74.9,11.13,2017-01-26
health_beauty,30.97,10.96,2017-01-26
sports_leisure,23.9,2.53,2017-01-26
furniture_decor,99.0,20.74,2017-01-26
computers_accessories,48.9,14.11,2017-01-26
sports_leisure,63.92,15.82,2017-01-26
sports_leisure,66.9,31.65,2017-01-26
watches_gifts,1299.0,24.3,2017-01-26
sports_leisure,209.99,12.86,2017-01-26
sports_leisure,859.0,59.58,2017-01-26
consoles_games,689.89,20.04,2017-01-26
sports_leisure,859.0,59.58,2017-01-26
furniture_decor,99.0,20.74,2017-01-26
health_beauty,89.57,15.39,2017-01-26
toys,129.99,18.0,2017-01-27
health_beauty,30.97,16.05,2017-01-27
office_furniture,119.99,50.0,2017-01-27
sports_leisure,59.99,11.03,2017-01-27
sports_leisure,11.2,18.0,2017-01-27
pet_shop,69.5,1.79,2017-01-27
pet_shop,109.99,16.21,2017-01-27
baby,219.99,18.0,2017-01-27
bed_bath_table,34.9,3.39,2017-01-27
furniture_decor,153.75,14.61,2017-01-27
furniture_decor,29.9,14.11,2017-01-27
computers_accessories,18.0,20.0,2017-01-27
health_beauty,370.0,19.43,2017-01-27
perfumery,23.9,10.96,2017-01-27
cool_stuff,129.99,21.54,2017-01-27
furniture_decor,79.9,18.0,2017-01-27
fixed_telephony,6.99,8.72,2017-01-27
baby,669.0,22.0,2017-01-27
computers_accessories,29.99,4.5,2017-01-27
,449.99,18.0,2017-01-27
office_furniture,199.98,25.0,2017-01-27
telephony,49.0,10.96,2017-01-27
toys,129.9,18.0,2017-01-27
furniture_living_room,103.99,9.5,2017-01-27
toys,66.99,18.0,2017-01-27
furniture_decor,259.0,9.0,2017-01-27
toys,129.99,18.0,2017-01-27
bed_bath_table,119.99,20.92,2017-01-27
perfumery,99.9,25.19,2017-01-27
health_beauty,89.57,18.0,2017-01-27
perfumery,59.9,14.59,2017-01-27
furniture_decor,79.9,23.0,2017-01-27
computers_accessories,49.99,10.96,2017-01-27
musical_instruments,339.74,18.0,2017-01-27
computers_accessories,29.99,4.5,2017-01-27
consoles_games,223.9,15.74,2017-01-27
furniture_living_room,103.99,9.5,2017-01-27
,99.0,18.0,2017-01-27
health_beauty,23.9,16.05,2017-01-27
computers_accessories,18.9,17.19,2017-01-27
,26.9,9.0,2017-01-27
computers_accessories,18.9,17.19,2017-01-27
air_conditioning,174.9,18.0,2017-01-27
consoles_games,39.9,29.55,2017-01-27
food,15.32,18.0,2017-01-27
pet_shop,69.5,9.0,2017-01-27
pet_shop,69.5,9.0,2017-01-27
stationery,299.9,27.6,2017-01-27
books_general_interest,124.99,19.15,2017-01-27
furniture_decor,259.0,9.0,2017-01-27
fashion_bags_accessories,24.9,18.0,2017-01-27
furniture_decor,59.9,50.0,2017-01-27
computers_accessories,29.99,4.5,2017-01-27
,26.9,9.0,2017-01-27
baby,349.99,18.0,2017-01-27
computers_accessories,29.99,4.5,2017-01-27
furniture_decor,79.9,17.3,2017-01-27
furniture_decor,38.5,18.0,2017-01-27
perfumery,23.9,18.0,2017-01-27
garden_tools,29.99,26.61,2017-01-27
watches_gifts,1299.0,27.79,2017-01-27
sports_leisure,99.0,6.67,2017-01-27
cool_stuff,38.99,12.5,2017-01-27
consoles_games,223.9,50.0,2017-01-27
cool_stuff,38.99,12.5,2017-01-27
furniture_living_room,199.99,34.6,2017-01-27
office_furniture,119.99,18.0,2017-01-27
cool_stuff,38.99,12.5,2017-01-27
garden_tools,155.0,26.0,2017-01-27
baby,45.0,50.0,2017-01-27
computers_accessories,1999.0,24.0,2017-01-27
cool_stuff,38.99,12.5,2017-01-27
cool_stuff,29.99,10.96,2017-01-27
health_beauty,89.9,18.0,2017-01-27
sports_leisure,99.0,6.67,2017-01-27
sports_leisure,99.0,6.67,2017-01-27
telephony,131.99,18.0,2017-01-28
telephony,9.99,50.0,2017-01-28
bed_bath_table,48.9,18.0,2017-01-28
toys,42.99,18.0,2017-01-28
sports_leisure,113.0,31.0,2017-01-28
auto,229.9,18.0,2017-01-28
air_conditioning,189.0,18.0,2017-01-28
housewares,30.0,9.0,2017-01-28
baby,35.0,18.0,2017-01-28
housewares,30.0,9.0,2017-01-28
health_beauty,89.9,18.0,2017-01-28
furniture_decor,349.99,50.0,2017-01-28
cool_stuff,164.89,18.0,2017-01-28
auto,117.3,18.0,2017-01-28
sports_leisure,65.0,18.0,2017-01-28
telephony,18.99,18.0,2017-01-28
toys,68.99,19.0,2017-01-28
bed_bath_table,69.9,18.0,2017-01-28
baby,669.0,41.0,2017-01-28
office_furniture,119.6,18.0,2017-01-28
home_appliances_2,209.9,18.0,2017-01-28
health_beauty,589.9,20.0,2017-01-28
,84.8,18.0,2017-01-28
cool_stuff,869.0,24.0,2017-01-28
garden_tools,22.79,18.0,2017-01-28
sports_leisure,35.5,18.0,2017-01-28
perfumery,489.9,18.0,2017-01-28
furniture_decor,99.99,50.0,2017-01-28
electronics,59.9,27.0,2017-01-28
garden_tools,155.0,18.0,2017-01-28
health_beauty,34.9,18.0,2017-01-29
home_appliances_2,209.9,27.0,2017-01-29
garden_tools,110.0,18.0,2017-01-29
housewares,64.9,18.0,2017-01-29
bed_bath_table,69.9,18.0,2017-01-29
sports_leisure,69.9,18.0,2017-01-29
sports_leisure,99.9,18.0,2017-01-29
,90.0,18.0,2017-01-29
perfumery,59.9,18.0,2017-01-29
computers_accessories,26.9,18.0,2017-01-29
watches_gifts,222.4,18.0,2017-01-29
sports_leisure,113.0,31.0,2017-01-29
toys,129.99,28.0,2017-01-29
bed_bath_table,69.9,18.0,2017-01-29
pet_shop,168.0,18.0,2017-01-29
fashion_bags_accessories,79.9,5.14,2017-01-29
perfumery,309.9,18.0,2017-01-29
furniture_living_room,209.99,50.0,2017-01-29
food,27.5,18.0,2017-01-29
perfumery,23.9,3.6,2017-01-29
perfumery,23.9,3.6,2017-01-29
perfumery,23.9,3.6,2017-01-29
perfumery,23.9,3.6,2017-01-29
perfumery,23.9,3.6,2017-01-29
fashion_bags_accessories,64.9,18.0,2017-01-29
consoles_games,309.9,18.0,2017-01-29
perfumery,369.9,18.0,2017-01-29
toys,129.99,18.0,2017-01-29
housewares,24.99,4.5,2017-01-29
housewares,24.99,4.5,2017-01-29
housewares,24.99,4.5,2017-01-29
housewares,87.74,18.0,2017-01-29
fashion_bags_accessories,59.9,12.86,2017-01-29
housewares,24.99,4.5,2017-01-29
furniture_decor,129.9,18.0,2017-01-29
health_beauty,23.9,18.0,2017-01-29
furniture_decor,69.9,18.0,2017-01-29
baby,1934.0,27.0,2017-01-29
luggage_accessories,239.9,18.0,2017-01-29
bed_bath_table,129.99,18.0,2017-01-29
health_beauty,124.0,18.0,2017-01-29
furniture_decor,59.0,3.6,2017-01-29
furniture_decor,59.0,3.6,2017-01-29
furniture_decor,59.0,3.6,2017-01-29
furniture_decor,59.0,3.6,2017-01-29
furniture_decor,59.0,3.6,2017-01-29
sports_leisure,102.5,18.0,2017-01-29
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
telephony,19.9,25.0,2017-01-30
telephony,18.99,25.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
auto,238.9,18.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
health_beauty,129.9,50.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
furniture_living_room,103.99,22.0,2017-01-30
bed_bath_table,89.99,18.0,2017-01-30
baby,179.99,18.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
health_beauty,23.9,18.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
housewares,83.2,25.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
bed_bath_table,109.9,18.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
garden_tools,51.0,1.2,2017-01-30
health_beauty,23.89,20.0,2017-01-30
garden_tools,51.0,1.2,2017-01-30
bed_bath_table,119.9,26.0,2017-01-30
auto,147.9,18.0,2017-01-30
cool_stuff,119.99,20.0,2017-01-30
housewares,83.2,25.0,2017-01-30
sports_leisure,159.99,18.0,2017-01-30
market_place,25.0,18.0,2017-01-30
perfumery,349.9,18.0,2017-01-30
telephony,34.9,20.0,2017-01-30
bed_bath_table,69.9,9.0,2017-01-30
furniture_decor,139.9,4.5,2017-01-30
furniture_living_room,103.99,22.0,2017-01-30
health_beauty,69.99,18.0,2017-01-30
small_appliances,199.0,18.0,2017-01-30
furniture_decor,139.9,4.5,2017-01-30
furniture_living_room,103.99,18.0,2017-01-30
bed_bath_table,189.99,18.0,2017-01-30
toys,279.99,18.0,2017-01-30
sports_leisure,113.0,18.0,2017-01-30
baby,219.99,18.0,2017-01-30
bed_bath_table,79.99,18.0,2017-01-30
fashion_underwear_beach,51.0,18.0,2017-01-30
furniture_decor,139.9,4.5,2017-01-30
telephony,18.99,9.0,2017-01-30
garden_tools,39.9,18.0,2017-01-30
furniture_decor,189.9,18.0,2017-01-30
telephony,18.99,9.0,2017-01-30
garden_tools,39.9,18.0,2017-01-30
furniture_decor,83.9,9.0,2017-01-30
computers_accessories,20.9,50.0,2017-01-30
home_appliances_2,559.0,18.0,2017-01-30
furniture_decor,139.9,4.5,2017-01-30
toys,104.99,18.0,2017-01-30
cool_stuff,199.0,18.0,2017-01-30
construction_tools_construction,310.0,25.0,2017-01-30
auto,92.1,22.0,2017-01-30
bed_bath_table,46.22,18.0,2017-01-30
baby,35.0,18.0,2017-01-30
baby,119.9,18.0,2017-01-30
sports_leisure,59.99,18.0,2017-01-30
health_beauty,699.0,36.0,2017-01-30
health_beauty,59.9,9.0,2017-01-30
health_beauty,170.0,18.0,2017-01-30
health_beauty,59.9,9.0,2017-01-30
perfumery,99.9,18.0,2017-01-30
computers,2199.99,18.0,2017-01-30
auto,117.3,18.0,2017-01-30
computers_accessories,195.9,6.0,2017-01-30
computers_accessories,195.9,6.0,2017-01-30
computers_accessories,195.9,6.0,2017-01-30
toys,66.99,18.0,2017-01-31
telephony,131.99,15.22,2017-01-31
cool_stuff,76.05,15.79,2017-01-31
office_furniture,119.6,11.45,2017-01-31
office_furniture,119.6,11.45,2017-01-31
telephony,131.99,15.22,2017-01-31
watches_gifts,442.95,17.27,2017-01-31
office_furniture,119.6,11.45,2017-01-31
consoles_games,14.9,14.52,2017-01-31
fashion_bags_accessories,49.9,18.0,2017-01-31
consoles_games,214.9,25.99,2017-01-31
furniture_decor,22.9,16.05,2017-01-31
health_beauty,349.9,13.84,2017-01-31
furniture_decor,45.9,10.96,2017-01-31
bed_bath_table,69.9,17.37,2017-01-31
